t PE VE R00
77210 3.10875e+13 9.37073e+20 4.533e+06
77211 3.11016e+13 9.37698e+20 4.53282e+06
77212 3.11158e+13 9.38323e+20 4.53263e+06
77213 3.11299e+13 9.38948e+20 4.53245e+06
77214 3.1144e+13 9.39574e+20 4.53226e+06
77215 3.11582e+13 9.40199e+20 4.53208e+06
77216 3.11723e+13 9.40826e+20 4.53189e+06
77217 3.11864e+13 9.41452e+20 4.5317e+06
77218 3.12006e+13 9.42079e+20 4.5315e+06
77219 3.12147e+13 9.42706e+20 4.53131e+06
77220 3.12288e+13 9.43334e+20 4.53112e+06
77221 3.1243e+13 9.43962e+20 4.53092e+06
77222 3.12571e+13 9.4459e+20 4.53073e+06
77223 3.12712e+13 9.45218e+20 4.53053e+06
77224 3.12854e+13 9.45847e+20 4.53033e+06
77225 3.12995e+13 9.46476e+20 4.53013e+06
77226 3.13136e+13 9.47106e+20 4.52993e+06
77227 3.13277e+13 9.47736e+20 4.52972e+06
77228 3.13419e+13 9.48366e+20 4.52952e+06
77229 3.1356e+13 9.48997e+20 4.52932e+06
77230 3.13701e+13 9.49628e+20 4.52911e+06
77231 3.13842e+13 9.50259e+20 4.5289e+06
77232 3.13984e+13 9.50891e+20 4.52869e+06
77233 3.14125e+13 9.51523e+20 4.52848e+06
77234 3.14266e+13 9.52155e+20 4.52827e+06
77235 3.14407e+13 9.52787e+20 4.52806e+06
77236 3.14548e+13 9.5342e+20 4.52784e+06
77237 3.1469e+13 9.54054e+20 4.52763e+06
77238 3.14831e+13 9.54687e+20 4.52741e+06
77239 3.14972e+13 9.55321e+20 4.52719e+06
77240 3.15113e+13 9.55956e+20 4.52697e+06
77241 3.15254e+13 9.5659e+20 4.52675e+06
77242 3.15395e+13 9.57225e+20 4.52653e+06
77243 3.15537e+13 9.57861e+20 4.52631e+06
77244 3.15678e+13 9.58496e+20 4.52608e+06
77245 3.15819e+13 9.59132e+20 4.52586e+06
77246 3.1596e+13 9.59769e+20 4.52563e+06
77247 3.16101e+13 9.60406e+20 4.5254e+06
77248 3.16242e+13 9.61043e+20 4.52517e+06
77249 3.16383e+13 9.6168e+20 4.52494e+06
77250 3.16524e+13 9.62318e+20 4.52471e+06
77251 3.16665e+13 9.62956e+20 4.52447e+06
77252 3.16806e+13 9.63594e+20 4.52424e+06
77253 3.16947e+13 9.64233e+20 4.524e+06
77254 3.17088e+13 9.64872e+20 4.52377e+06
77255 3.1723e+13 9.65512e+20 4.52353e+06
77256 3.17371e+13 9.66152e+20 4.52329e+06
77257 3.17512e+13 9.66792e+20 4.52305e+06
77258 3.17653e+13 9.67432e+20 4.5228e+06
77259 3.17794e+13 9.68073e+20 4.52256e+06
77260 3.17935e+13 9.68714e+20 4.52231e+06
77261 3.18075e+13 9.69356e+20 4.52207e+06
77262 3.18216e+13 9.69998e+20 4.52182e+06
77263 3.18357e+13 9.7064e+20 4.52157e+06
77264 3.18498e+13 9.71282e+20 4.52132e+06
77265 3.18639e+13 9.71925e+20 4.52107e+06
77266 3.1878e+13 9.72569e+20 4.52082e+06
77267 3.18921e+13 9.73212e+20 4.52056e+06
77268 3.19062e+13 9.73856e+20 4.52031e+06
77269 3.19203e+13 9.74501e+20 4.52005e+06
77270 3.19344e+13 9.75145e+20 4.51979e+06
77271 3.19485e+13 9.7579e+20 4.51953e+06
77272 3.19625e+13 9.76436e+20 4.51927e+06
77273 3.19766e+13 9.77081e+20 4.51901e+06
77274 3.19907e+13 9.77727e+20 4.51875e+06
77275 3.20048e+13 9.78374e+20 4.51848e+06
77276 3.20189e+13 9.7902e+20 4.51822e+06
77277 3.2033e+13 9.79668e+20 4.51795e+06
77278 3.2047e+13 9.80315e+20 4.51768e+06
77279 3.20611e+13 9.80963e+20 4.51741e+06
77280 3.20752e+13 9.81611e+20 4.51714e+06
77281 3.20893e+13 9.82259e+20 4.51687e+06
77282 3.21033e+13 9.82908e+20 4.51659e+06
77283 3.21174e+13 9.83557e+20 4.51632e+06
77284 3.21315e+13 9.84207e+20 4.51604e+06
77285 3.21456e+13 9.84857e+20 4.51576e+06
77286 3.21596e+13 9.85507e+20 4.51549e+06
77287 3.21737e+13 9.86158e+20 4.51521e+06
77288 3.21878e+13 9.86809e+20 4.51492e+06
77289 3.22018e+13 9.8746e+20 4.51464e+06
77290 3.22159e+13 9.88112e+20 4.51436e+06
77291 3.223e+13 9.88764e+20 4.51407e+06
77292 3.2244e+13 9.89416e+20 4.51378e+06
77293 3.22581e+13 9.90069e+20 4.5135e+06
77294 3.22721e+13 9.90722e+20 4.51321e+06
77295 3.22862e+13 9.91375e+20 4.51292e+06
77296 3.23002e+13 9.92029e+20 4.51262e+06
77297 3.23143e+13 9.92683e+20 4.51233e+06
77298 3.23284e+13 9.93337e+20 4.51204e+06
77299 3.23424e+13 9.93992e+20 4.51174e+06
77300 3.23565e+13 9.94647e+20 4.51144e+06
77301 3.23705e+13 9.95303e+20 4.51115e+06
77302 3.23846e+13 9.95959e+20 4.51085e+06
77303 3.23986e+13 9.96615e+20 4.51054e+06
77304 3.24127e+13 9.97271e+20 4.51024e+06
77305 3.24267e+13 9.97928e+20 4.50994e+06
77306 3.24408e+13 9.98586e+20 4.50963e+06
77307 3.24548e+13 9.99243e+20 4.50933e+06
77308 3.24688e+13 9.99901e+20 4.50902e+06
77309 3.24829e+13 1.00056e+21 4.50871e+06
77310 3.24969e+13 1.00122e+21 4.5084e+06
77311 3.2511e+13 1.00188e+21 4.50809e+06
77312 3.2525e+13 1.00254e+21 4.50777e+06
77313 3.2539e+13 1.0032e+21 4.50746e+06
77314 3.25531e+13 1.00386e+21 4.50714e+06
77315 3.25671e+13 1.00452e+21 4.50683e+06
77316 3.25811e+13 1.00518e+21 4.50651e+06
77317 3.25952e+13 1.00584e+21 4.50619e+06
77318 3.26092e+13 1.0065e+21 4.50587e+06
77319 3.26232e+13 1.00716e+21 4.50555e+06
77320 3.26372e+13 1.00783e+21 4.50522e+06
77321 3.26513e+13 1.00849e+21 4.5049e+06
77322 3.26653e+13 1.00915e+21 4.50457e+06
77323 3.26793e+13 1.00982e+21 4.50424e+06
77324 3.26933e+13 1.01048e+21 4.50392e+06
77325 3.27073e+13 1.01114e+21 4.50359e+06
77326 3.27214e+13 1.01181e+21 4.50325e+06
77327 3.27354e+13 1.01247e+21 4.50292e+06
77328 3.27494e+13 1.01314e+21 4.50259e+06
77329 3.27634e+13 1.0138e+21 4.50225e+06
77330 3.27774e+13 1.01447e+21 4.50191e+06
77331 3.27914e+13 1.01514e+21 4.50158e+06
77332 3.28054e+13 1.0158e+21 4.50124e+06
77333 3.28194e+13 1.01647e+21 4.5009e+06
77334 3.28334e+13 1.01714e+21 4.50055e+06
77335 3.28475e+13 1.01781e+21 4.50021e+06
77336 3.28615e+13 1.01847e+21 4.49986e+06
77337 3.28755e+13 1.01914e+21 4.49952e+06
77338 3.28895e+13 1.01981e+21 4.49917e+06
77339 3.29035e+13 1.02048e+21 4.49882e+06
77340 3.29175e+13 1.02115e+21 4.49847e+06
77341 3.29314e+13 1.02182e+21 4.49812e+06
77342 3.29454e+13 1.02249e+21 4.49777e+06
77343 3.29594e+13 1.02316e+21 4.49741e+06
77344 3.29734e+13 1.02383e+21 4.49706e+06
77345 3.29874e+13 1.0245e+21 4.4967e+06
77346 3.30014e+13 1.02518e+21 4.49634e+06
77347 3.30154e+13 1.02585e+21 4.49598e+06
77348 3.30294e+13 1.02652e+21 4.49562e+06
77349 3.30433e+13 1.02719e+21 4.49526e+06
77350 3.30573e+13 1.02787e+21 4.4949e+06
77351 3.30713e+13 1.02854e+21 4.49453e+06
77352 3.30853e+13 1.02921e+21 4.49417e+06
77353 3.30993e+13 1.02989e+21 4.4938e+06
77354 3.31132e+13 1.03056e+21 4.49343e+06
77355 3.31272e+13 1.03124e+21 4.49306e+06
77356 3.31412e+13 1.03191e+21 4.49269e+06
77357 3.31551e+13 1.03259e+21 4.49231e+06
77358 3.31691e+13 1.03326e+21 4.49194e+06
77359 3.31831e+13 1.03394e+21 4.49156e+06
77360 3.3197e+13 1.03462e+21 4.49119e+06
77361 3.3211e+13 1.03529e+21 4.49081e+06
77362 3.3225e+13 1.03597e+21 4.49043e+06
77363 3.32389e+13 1.03665e+21 4.49005e+06
77364 3.32529e+13 1.03733e+21 4.48966e+06
77365 3.32668e+13 1.03801e+21 4.48928e+06
77366 3.32808e+13 1.03869e+21 4.4889e+06
77367 3.32947e+13 1.03936e+21 4.48851e+06
77368 3.33087e+13 1.04004e+21 4.48812e+06
77369 3.33226e+13 1.04072e+21 4.48773e+06
77370 3.33366e+13 1.0414e+21 4.48734e+06
77371 3.33505e+13 1.04209e+21 4.48695e+06
77372 3.33645e+13 1.04277e+21 4.48656e+06
77373 3.33784e+13 1.04345e+21 4.48616e+06
77374 3.33924e+13 1.04413e+21 4.48577e+06
77375 3.34063e+13 1.04481e+21 4.48537e+06
77376 3.34202e+13 1.04549e+21 4.48497e+06
77377 3.34342e+13 1.04618e+21 4.48457e+06
77378 3.34481e+13 1.04686e+21 4.48417e+06
77379 3.3462e+13 1.04755e+21 4.48377e+06
77380 3.3476e+13 1.04823e+21 4.48336e+06
77381 3.34899e+13 1.04891e+21 4.48296e+06
77382 3.35038e+13 1.0496e+21 4.48255e+06
77383 3.35177e+13 1.05028e+21 4.48214e+06
77384 3.35317e+13 1.05097e+21 4.48173e+06
77385 3.35456e+13 1.05166e+21 4.48132e+06
77386 3.35595e+13 1.05234e+21 4.48091e+06
77387 3.35734e+13 1.05303e+21 4.4805e+06
77388 3.35873e+13 1.05371e+21 4.48008e+06
77389 3.36012e+13 1.0544e+21 4.47966e+06
77390 3.36152e+13 1.05509e+21 4.47925e+06
77391 3.36291e+13 1.05578e+21 4.47883e+06
77392 3.3643e+13 1.05647e+21 4.47841e+06
77393 3.36569e+13 1.05716e+21 4.47799e+06
77394 3.36708e+13 1.05784e+21 4.47756e+06
77395 3.36847e+13 1.05853e+21 4.47714e+06
77396 3.36986e+13 1.05922e+21 4.47671e+06
77397 3.37125e+13 1.05991e+21 4.47628e+06
77398 3.37264e+13 1.06061e+21 4.47586e+06
77399 3.37403e+13 1.0613e+21 4.47543e+06
77400 3.37542e+13 1.06199e+21 4.47499e+06
77401 3.37681e+13 1.06268e+21 4.47456e+06
77402 3.37819e+13 1.06337e+21 4.47413e+06
77403 3.37958e+13 1.06406e+21 4.47369e+06
77404 3.38097e+13 1.06476e+21 4.47326e+06
77405 3.38236e+13 1.06545e+21 4.47282e+06
77406 3.38375e+13 1.06614e+21 4.47238e+06
77407 3.38513e+13 1.06684e+21 4.47194e+06
77408 3.38652e+13 1.06753e+21 4.47149e+06
77409 3.38791e+13 1.06823e+21 4.47105e+06
77410 3.3893e+13 1.06892e+21 4.47061e+06
77411 3.39068e+13 1.06962e+21 4.47016e+06
77412 3.39207e+13 1.07031e+21 4.46971e+06
77413 3.39346e+13 1.07101e+21 4.46926e+06
77414 3.39484e+13 1.07171e+21 4.46881e+06
77415 3.39623e+13 1.0724e+21 4.46836e+06
77416 3.39762e+13 1.0731e+21 4.46791e+06
77417 3.399e+13 1.0738e+21 4.46745e+06
77418 3.40039e+13 1.0745e+21 4.467e+06
77419 3.40177e+13 1.0752e+21 4.46654e+06
77420 3.40316e+13 1.0759e+21 4.46608e+06
77421 3.40454e+13 1.0766e+21 4.46562e+06
77422 3.40593e+13 1.07729e+21 4.46516e+06
77423 3.40731e+13 1.078e+21 4.46469e+06
77424 3.4087e+13 1.0787e+21 4.46423e+06
77425 3.41008e+13 1.0794e+21 4.46376e+06
77426 3.41146e+13 1.0801e+21 4.4633e+06
77427 3.41285e+13 1.0808e+21 4.46283e+06
77428 3.41423e+13 1.0815e+21 4.46236e+06
77429 3.41561e+13 1.0822e+21 4.46189e+06
77430 3.417e+13 1.08291e+21 4.46141e+06
77431 3.41838e+13 1.08361e+21 4.46094e+06
77432 3.41976e+13 1.08431e+21 4.46047e+06
77433 3.42115e+13 1.08502e+21 4.45999e+06
77434 3.42253e+13 1.08572e+21 4.45951e+06
77435 3.42391e+13 1.08643e+21 4.45903e+06
77436 3.42529e+13 1.08713e+21 4.45855e+06
77437 3.42667e+13 1.08784e+21 4.45807e+06
77438 3.42805e+13 1.08854e+21 4.45758e+06
77439 3.42943e+13 1.08925e+21 4.4571e+06
77440 3.43082e+13 1.08995e+21 4.45661e+06
77441 3.4322e+13 1.09066e+21 4.45612e+06
77442 3.43358e+13 1.09137e+21 4.45563e+06
77443 3.43496e+13 1.09208e+21 4.45514e+06
77444 3.43634e+13 1.09278e+21 4.45465e+06
77445 3.43772e+13 1.09349e+21 4.45416e+06
77446 3.4391e+13 1.0942e+21 4.45366e+06
77447 3.44047e+13 1.09491e+21 4.45317e+06
77448 3.44185e+13 1.09562e+21 4.45267e+06
77449 3.44323e+13 1.09633e+21 4.45217e+06
77450 3.44461e+13 1.09704e+21 4.45167e+06
77451 3.44599e+13 1.09775e+21 4.45117e+06
77452 3.44737e+13 1.09846e+21 4.45066e+06
77453 3.44875e+13 1.09917e+21 4.45016e+06
77454 3.45012e+13 1.09989e+21 4.44965e+06
77455 3.4515e+13 1.1006e+21 4.44915e+06
77456 3.45288e+13 1.10131e+21 4.44864e+06
77457 3.45425e+13 1.10202e+21 4.44813e+06
77458 3.45563e+13 1.10274e+21 4.44761e+06
77459 3.45701e+13 1.10345e+21 4.4471e+06
77460 3.45838e+13 1.10416e+21 4.44659e+06
77461 3.45976e+13 1.10488e+21 4.44607e+06
77462 3.46114e+13 1.10559e+21 4.44555e+06
77463 3.46251e+13 1.10631e+21 4.44504e+06
77464 3.46389e+13 1.10703e+21 4.44451e+06
77465 3.46526e+13 1.10774e+21 4.44399e+06
77466 3.46664e+13 1.10846e+21 4.44347e+06
77467 3.46801e+13 1.10918e+21 4.44295e+06
77468 3.46939e+13 1.10989e+21 4.44242e+06
77469 3.47076e+13 1.11061e+21 4.44189e+06
77470 3.47213e+13 1.11133e+21 4.44136e+06
77471 3.47351e+13 1.11205e+21 4.44083e+06
77472 3.47488e+13 1.11277e+21 4.4403e+06
77473 3.47625e+13 1.11349e+21 4.43977e+06
77474 3.47763e+13 1.11421e+21 4.43924e+06
77475 3.479e+13 1.11493e+21 4.4387e+06
77476 3.48037e+13 1.11565e+21 4.43816e+06
77477 3.48174e+13 1.11637e+21 4.43763e+06
77478 3.48312e+13 1.11709e+21 4.43709e+06
77479 3.48449e+13 1.11781e+21 4.43654e+06
77480 3.48586e+13 1.11853e+21 4.436e+06
77481 3.48723e+13 1.11925e+21 4.43546e+06
77482 3.4886e+13 1.11998e+21 4.43491e+06
77483 3.48997e+13 1.1207e+21 4.43437e+06
77484 3.49134e+13 1.12142e+21 4.43382e+06
77485 3.49271e+13 1.12215e+21 4.43327e+06
77486 3.49408e+13 1.12287e+21 4.43272e+06
77487 3.49545e+13 1.1236e+21 4.43216e+06
77488 3.49682e+13 1.12432e+21 4.43161e+06
77489 3.49819e+13 1.12505e+21 4.43105e+06
77490 3.49956e+13 1.12577e+21 4.4305e+06
77491 3.50093e+13 1.1265e+21 4.42994e+06
77492 3.5023e+13 1.12723e+21 4.42938e+06
77493 3.50366e+13 1.12795e+21 4.42882e+06
77494 3.50503e+13 1.12868e+21 4.42826e+06
77495 3.5064e+13 1.12941e+21 4.42769e+06
77496 3.50777e+13 1.13014e+21 4.42713e+06
77497 3.50913e+13 1.13087e+21 4.42656e+06
77498 3.5105e+13 1.1316e+21 4.42599e+06
77499 3.51187e+13 1.13233e+21 4.42542e+06
77500 3.51323e+13 1.13306e+21 4.42485e+06
77501 3.5146e+13 1.13379e+21 4.42428e+06
77502 3.51597e+13 1.13452e+21 4.4237e+06
77503 3.51733e+13 1.13525e+21 4.42313e+06
77504 3.5187e+13 1.13598e+21 4.42255e+06
77505 3.52006e+13 1.13671e+21 4.42197e+06
77506 3.52143e+13 1.13744e+21 4.42139e+06
77507 3.52279e+13 1.13818e+21 4.42081e+06
77508 3.52415e+13 1.13891e+21 4.42023e+06
77509 3.52552e+13 1.13964e+21 4.41965e+06
77510 3.52688e+13 1.14038e+21 4.41906e+06
77511 3.52824e+13 1.14111e+21 4.41848e+06
77512 3.52961e+13 1.14185e+21 4.41789e+06
77513 3.53097e+13 1.14258e+21 4.4173e+06
77514 3.53233e+13 1.14332e+21 4.41671e+06
77515 3.5337e+13 1.14405e+21 4.41611e+06
77516 3.53506e+13 1.14479e+21 4.41552e+06
77517 3.53642e+13 1.14553e+21 4.41492e+06
77518 3.53778e+13 1.14626e+21 4.41433e+06
77519 3.53914e+13 1.147e+21 4.41373e+06
77520 3.5405e+13 1.14774e+21 4.41313e+06
77521 3.54186e+13 1.14848e+21 4.41253e+06
77522 3.54322e+13 1.14922e+21 4.41193e+06
77523 3.54458e+13 1.14995e+21 4.41132e+06
77524 3.54594e+13 1.15069e+21 4.41072e+06
77525 3.5473e+13 1.15143e+21 4.41011e+06
77526 3.54866e+13 1.15217e+21 4.4095e+06
77527 3.55002e+13 1.15291e+21 4.40889e+06
77528 3.55138e+13 1.15366e+21 4.40828e+06
77529 3.55274e+13 1.1544e+21 4.40767e+06
77530 3.5541e+13 1.15514e+21 4.40705e+06
77531 3.55545e+13 1.15588e+21 4.40644e+06
77532 3.55681e+13 1.15662e+21 4.40582e+06
77533 3.55817e+13 1.15737e+21 4.4052e+06
77534 3.55953e+13 1.15811e+21 4.40458e+06
77535 3.56088e+13 1.15885e+21 4.40396e+06
77536 3.56224e+13 1.1596e+21 4.40334e+06
77537 3.56359e+13 1.16034e+21 4.40272e+06
77538 3.56495e+13 1.16109e+21 4.40209e+06
77539 3.56631e+13 1.16183e+21 4.40146e+06
77540 3.56766e+13 1.16258e+21 4.40084e+06
77541 3.56902e+13 1.16333e+21 4.40021e+06
77542 3.57037e+13 1.16407e+21 4.39957e+06
77543 3.57173e+13 1.16482e+21 4.39894e+06
77544 3.57308e+13 1.16557e+21 4.39831e+06
77545 3.57443e+13 1.16631e+21 4.39767e+06
77546 3.57579e+13 1.16706e+21 4.39703e+06
77547 3.57714e+13 1.16781e+21 4.3964e+06
77548 3.57849e+13 1.16856e+21 4.39576e+06
77549 3.57985e+13 1.16931e+21 4.39511e+06
77550 3.5812e+13 1.17006e+21 4.39447e+06
77551 3.58255e+13 1.17081e+21 4.39383e+06
77552 3.5839e+13 1.17156e+21 4.39318e+06
77553 3.58525e+13 1.17231e+21 4.39253e+06
77554 3.5866e+13 1.17306e+21 4.39188e+06
77555 3.58795e+13 1.17382e+21 4.39123e+06
77556 3.5893e+13 1.17457e+21 4.39058e+06
77557 3.59066e+13 1.17532e+21 4.38993e+06
77558 3.592e+13 1.17607e+21 4.38928e+06
77559 3.59335e+13 1.17683e+21 4.38862e+06
77560 3.5947e+13 1.17758e+21 4.38796e+06
77561 3.59605e+13 1.17834e+21 4.3873e+06
77562 3.5974e+13 1.17909e+21 4.38664e+06
77563 3.59875e+13 1.17985e+21 4.38598e+06
77564 3.6001e+13 1.1806e+21 4.38532e+06
77565 3.60145e+13 1.18136e+21 4.38465e+06
77566 3.60279e+13 1.18211e+21 4.38399e+06
77567 3.60414e+13 1.18287e+21 4.38332e+06
77568 3.60549e+13 1.18363e+21 4.38265e+06
77569 3.60683e+13 1.18439e+21 4.38198e+06
77570 3.60818e+13 1.18514e+21 4.38131e+06
77571 3.60953e+13 1.1859e+21 4.38063e+06
77572 3.61087e+13 1.18666e+21 4.37996e+06
77573 3.61222e+13 1.18742e+21 4.37928e+06
77574 3.61356e+13 1.18818e+21 4.3786e+06
77575 3.61491e+13 1.18894e+21 4.37792e+06
77576 3.61625e+13 1.1897e+21 4.37724e+06
77577 3.61759e+13 1.19046e+21 4.37656e+06
77578 3.61894e+13 1.19122e+21 4.37588e+06
77579 3.62028e+13 1.19198e+21 4.37519e+06
77580 3.62162e+13 1.19275e+21 4.37451e+06
77581 3.62297e+13 1.19351e+21 4.37382e+06
77582 3.62431e+13 1.19427e+21 4.37313e+06
77583 3.62565e+13 1.19503e+21 4.37244e+06
77584 3.62699e+13 1.1958e+21 4.37174e+06
77585 3.62834e+13 1.19656e+21 4.37105e+06
77586 3.62968e+13 1.19733e+21 4.37035e+06
77587 3.63102e+13 1.19809e+21 4.36966e+06
77588 3.63236e+13 1.19886e+21 4.36896e+06
77589 3.6337e+13 1.19962e+21 4.36826e+06
77590 3.63504e+13 1.20039e+21 4.36756e+06
77591 3.63638e+13 1.20116e+21 4.36685e+06
77592 3.63772e+13 1.20192e+21 4.36615e+06
77593 3.63906e+13 1.20269e+21 4.36544e+06
77594 3.64039e+13 1.20346e+21 4.36474e+06
77595 3.64173e+13 1.20423e+21 4.36403e+06
77596 3.64307e+13 1.205e+21 4.36332e+06
77597 3.64441e+13 1.20577e+21 4.36261e+06
77598 3.64575e+13 1.20653e+21 4.36189e+06
77599 3.64708e+13 1.2073e+21 4.36118e+06
77600 3.64842e+13 1.20808e+21 4.36046e+06
77601 3.64976e+13 1.20885e+21 4.35974e+06
77602 3.65109e+13 1.20962e+21 4.35903e+06
77603 3.65243e+13 1.21039e+21 4.35831e+06
77604 3.65376e+13 1.21116e+21 4.35758e+06
77605 3.6551e+13 1.21193e+21 4.35686e+06
77606 3.65643e+13 1.21271e+21 4.35613e+06
77607 3.65777e+13 1.21348e+21 4.35541e+06
77608 3.6591e+13 1.21425e+21 4.35468e+06
77609 3.66043e+13 1.21503e+21 4.35395e+06
77610 3.66177e+13 1.2158e+21 4.35322e+06
77611 3.6631e+13 1.21658e+21 4.35249e+06
77612 3.66443e+13 1.21735e+21 4.35175e+06
77613 3.66576e+13 1.21813e+21 4.35102e+06
77614 3.6671e+13 1.21891e+21 4.35028e+06
77615 3.66843e+13 1.21968e+21 4.34954e+06
77616 3.66976e+13 1.22046e+21 4.3488e+06
77617 3.67109e+13 1.22124e+21 4.34806e+06
77618 3.67242e+13 1.22202e+21 4.34732e+06
77619 3.67375e+13 1.22279e+21 4.34657e+06
77620 3.67508e+13 1.22357e+21 4.34583e+06
77621 3.67641e+13 1.22435e+21 4.34508e+06
77622 3.67774e+13 1.22513e+21 4.34433e+06
77623 3.67907e+13 1.22591e+21 4.34358e+06
77624 3.6804e+13 1.22669e+21 4.34283e+06
77625 3.68172e+13 1.22747e+21 4.34208e+06
77626 3.68305e+13 1.22825e+21 4.34132e+06
77627 3.68438e+13 1.22904e+21 4.34057e+06
77628 3.68571e+13 1.22982e+21 4.33981e+06
77629 3.68703e+13 1.2306e+21 4.33905e+06
77630 3.68836e+13 1.23139e+21 4.33829e+06
77631 3.68969e+13 1.23217e+21 4.33753e+06
77632 3.69101e+13 1.23295e+21 4.33676e+06
77633 3.69234e+13 1.23374e+21 4.336e+06
77634 3.69366e+13 1.23452e+21 4.33523e+06
77635 3.69499e+13 1.23531e+21 4.33446e+06
77636 3.69631e+13 1.23609e+21 4.33369e+06
77637 3.69764e+13 1.23688e+21 4.33292e+06
77638 3.69896e+13 1.23767e+21 4.33215e+06
77639 3.70028e+13 1.23845e+21 4.33137e+06
77640 3.70161e+13 1.23924e+21 4.3306e+06
77641 3.70293e+13 1.24003e+21 4.32982e+06
77642 3.70425e+13 1.24082e+21 4.32904e+06
77643 3.70557e+13 1.2416e+21 4.32826e+06
77644 3.70689e+13 1.24239e+21 4.32748e+06
77645 3.70821e+13 1.24318e+21 4.3267e+06
77646 3.70953e+13 1.24397e+21 4.32591e+06
77647 3.71086e+13 1.24476e+21 4.32513e+06
77648 3.71218e+13 1.24555e+21 4.32434e+06
77649 3.71349e+13 1.24635e+21 4.32355e+06
77650 3.71481e+13 1.24714e+21 4.32276e+06
77651 3.71613e+13 1.24793e+21 4.32197e+06
77652 3.71745e+13 1.24872e+21 4.32117e+06
77653 3.71877e+13 1.24952e+21 4.32038e+06
77654 3.72009e+13 1.25031e+21 4.31958e+06
77655 3.72141e+13 1.2511e+21 4.31878e+06
77656 3.72272e+13 1.2519e+21 4.31798e+06
77657 3.72404e+13 1.25269e+21 4.31718e+06
77658 3.72536e+13 1.25349e+21 4.31638e+06
77659 3.72667e+13 1.25428e+21 4.31557e+06
77660 3.72799e+13 1.25508e+21 4.31477e+06
77661 3.7293e+13 1.25588e+21 4.31396e+06
77662 3.73062e+13 1.25667e+21 4.31315e+06
77663 3.73193e+13 1.25747e+21 4.31234e+06
77664 3.73325e+13 1.25827e+21 4.31153e+06
77665 3.73456e+13 1.25907e+21 4.31072e+06
77666 3.73587e+13 1.25987e+21 4.3099e+06
77667 3.73719e+13 1.26066e+21 4.30908e+06
77668 3.7385e+13 1.26146e+21 4.30827e+06
77669 3.73981e+13 1.26226e+21 4.30745e+06
77670 3.74112e+13 1.26307e+21 4.30663e+06
77671 3.74243e+13 1.26387e+21 4.3058e+06
77672 3.74375e+13 1.26467e+21 4.30498e+06
77673 3.74506e+13 1.26547e+21 4.30415e+06
77674 3.74637e+13 1.26627e+21 4.30333e+06
77675 3.74768e+13 1.26707e+21 4.3025e+06
77676 3.74899e+13 1.26788e+21 4.30167e+06
77677 3.7503e+13 1.26868e+21 4.30084e+06
77678 3.7516e+13 1.26949e+21 4.3e+06
77679 3.75291e+13 1.27029e+21 4.29917e+06
77680 3.75422e+13 1.27109e+21 4.29833e+06
77681 3.75553e+13 1.2719e+21 4.2975e+06
77682 3.75684e+13 1.27271e+21 4.29666e+06
77683 3.75814e+13 1.27351e+21 4.29582e+06
77684 3.75945e+13 1.27432e+21 4.29497e+06
77685 3.76076e+13 1.27513e+21 4.29413e+06
77686 3.76206e+13 1.27593e+21 4.29328e+06
77687 3.76337e+13 1.27674e+21 4.29244e+06
77688 3.76467e+13 1.27755e+21 4.29159e+06
77689 3.76598e+13 1.27836e+21 4.29074e+06
77690 3.76728e+13 1.27917e+21 4.28989e+06
77691 3.76858e+13 1.27998e+21 4.28904e+06
77692 3.76989e+13 1.28079e+21 4.28818e+06
77693 3.77119e+13 1.2816e+21 4.28732e+06
77694 3.77249e+13 1.28241e+21 4.28647e+06
77695 3.7738e+13 1.28322e+21 4.28561e+06
77696 3.7751e+13 1.28403e+21 4.28475e+06
77697 3.7764e+13 1.28484e+21 4.28389e+06
77698 3.7777e+13 1.28566e+21 4.28302e+06
77699 3.779e+13 1.28647e+21 4.28216e+06
77700 3.7803e+13 1.28728e+21 4.28129e+06
77701 3.7816e+13 1.2881e+21 4.28042e+06
77702 3.7829e+13 1.28891e+21 4.27955e+06
77703 3.7842e+13 1.28973e+21 4.27868e+06
77704 3.7855e+13 1.29054e+21 4.27781e+06
77705 3.7868e+13 1.29136e+21 4.27693e+06
77706 3.78809e+13 1.29218e+21 4.27606e+06
77707 3.78939e+13 1.29299e+21 4.27518e+06
77708 3.79069e+13 1.29381e+21 4.2743e+06
77709 3.79199e+13 1.29463e+21 4.27342e+06
77710 3.79328e+13 1.29545e+21 4.27254e+06
77711 3.79458e+13 1.29626e+21 4.27166e+06
77712 3.79587e+13 1.29708e+21 4.27077e+06
77713 3.79717e+13 1.2979e+21 4.26988e+06
77714 3.79846e+13 1.29872e+21 4.269e+06
77715 3.79976e+13 1.29954e+21 4.26811e+06
77716 3.80105e+13 1.30036e+21 4.26722e+06
77717 3.80235e+13 1.30118e+21 4.26632e+06
77718 3.80364e+13 1.30201e+21 4.26543e+06
77719 3.80493e+13 1.30283e+21 4.26453e+06
77720 3.80622e+13 1.30365e+21 4.26364e+06
77721 3.80752e+13 1.30447e+21 4.26274e+06
77722 3.80881e+13 1.3053e+21 4.26184e+06
77723 3.8101e+13 1.30612e+21 4.26093e+06
77724 3.81139e+13 1.30695e+21 4.26003e+06
77725 3.81268e+13 1.30777e+21 4.25913e+06
77726 3.81397e+13 1.3086e+21 4.25822e+06
77727 3.81526e+13 1.30942e+21 4.25731e+06
