t PE VE
1014 0.0932741 0.0932741
1015 0.0933442 0.0933442
1016 0.0934144 0.0934144
1017 0.0934845 0.0934845
1018 0.0935547 0.0935547
1019 0.0936249 0.0936249
1020 0.0936951 0.0936951
1021 0.0937653 0.0937653
1022 0.0938355 0.0938355
1023 0.0939057 0.0939057
1024 0.093976 0.093976
1025 0.0940462 0.0940462
1026 0.0941165 0.0941165
1027 0.0941868 0.0941868
1028 0.0942571 0.0942571
1029 0.0943274 0.0943274
1030 0.0943977 0.0943977
1031 0.094468 0.094468
1032 0.0945384 0.0945384
1033 0.0946087 0.0946087
1034 0.0946791 0.0946791
1035 0.0947494 0.0947494
1036 0.0948198 0.0948198
1037 0.0948902 0.0948902
1038 0.0949606 0.0949606
1039 0.095031 0.095031
1040 0.0951014 0.0951014
1041 0.0951719 0.0951719
1042 0.0952423 0.0952423
1043 0.0953128 0.0953128
1044 0.0953832 0.0953832
1045 0.0954537 0.0954537
1046 0.0955242 0.0955242
1047 0.0955947 0.0955947
1048 0.0956652 0.0956652
1049 0.0957357 0.0957357
1050 0.0958062 0.0958062
1051 0.0958767 0.0958767
1052 0.0959472 0.0959472
1053 0.0960178 0.0960178
1054 0.0960883 0.0960883
1055 0.0961589 0.0961589
1056 0.0962294 0.0962294
1057 0.0963 0.0963
1058 0.0963706 0.0963706
1059 0.0964412 0.0964412
1060 0.0965118 0.0965118
1061 0.0965824 0.0965824
1062 0.096653 0.096653
1063 0.0967236 0.0967236
1064 0.0967942 0.0967942
1065 0.0968648 0.0968648
1066 0.0969355 0.0969355
1067 0.0970061 0.0970061
1068 0.0970768 0.0970768
1069 0.0971474 0.0971474
1070 0.0972181 0.0972181
1071 0.0972887 0.0972887
1072 0.0973594 0.0973594
1073 0.0974301 0.0974301
1074 0.0975007 0.0975007
1075 0.0975714 0.0975714
1076 0.0976421 0.0976421
1077 0.0977128 0.0977128
1078 0.0977835 0.0977835
1079 0.0978542 0.0978542
1080 0.0979249 0.0979249
1081 0.0979956 0.0979956
1082 0.0980664 0.0980664
1083 0.0981371 0.0981371
1084 0.0982078 0.0982078
1085 0.0982785 0.0982785
1086 0.0983493 0.0983493
1087 0.09842 0.09842
1088 0.0984907 0.0984907
1089 0.0985615 0.0985615
1090 0.0986322 0.0986322
1091 0.098703 0.098703
1092 0.0987737 0.0987737
1093 0.0988445 0.0988445
1094 0.0989152 0.0989152
1095 0.098986 0.098986
1096 0.0990567 0.0990567
1097 0.0991275 0.0991275
1098 0.0991983 0.0991983
1099 0.099269 0.099269
1100 0.0993398 0.0993398
1101 0.0994106 0.0994106
1102 0.0994813 0.0994813
1103 0.0995521 0.0995521
1104 0.0996229 0.0996229
1105 0.0996937 0.0996937
1106 0.0997644 0.0997644
1107 0.0998352 0.0998352
1108 0.099906 0.099906
1109 0.0999768 0.0999768
1110 0.100048 0.100048
1111 0.100118 0.100118
1112 0.100189 0.100189
1113 0.10026 0.10026
1114 0.100331 0.100331
1115 0.100401 0.100401
1116 0.100472 0.100472
1117 0.100543 0.100543
1118 0.100614 0.100614
1119 0.100684 0.100684
1120 0.100755 0.100755
1121 0.100826 0.100826
1122 0.100897 0.100897
1123 0.100968 0.100968
1124 0.101038 0.101038
1125 0.101109 0.101109
1126 0.10118 0.10118
1127 0.101251 0.101251
1128 0.101321 0.101321
1129 0.101392 0.101392
1130 0.101463 0.101463
1131 0.101534 0.101534
1132 0.101604 0.101604
1133 0.101675 0.101675
1134 0.101746 0.101746
1135 0.101817 0.101817
1136 0.101887 0.101887
1137 0.101958 0.101958
1138 0.102029 0.102029
1139 0.102099 0.102099
1140 0.10217 0.10217
1141 0.102241 0.102241
1142 0.102312 0.102312
1143 0.102382 0.102382
1144 0.102453 0.102453
1145 0.102524 0.102524
1146 0.102594 0.102594
1147 0.102665 0.102665
1148 0.102736 0.102736
1149 0.102806 0.102806
1150 0.102877 0.102877
1151 0.102948 0.102948
1152 0.103018 0.103018
1153 0.103089 0.103089
1154 0.10316 0.10316
1155 0.10323 0.10323
1156 0.103301 0.103301
1157 0.103372 0.103372
1158 0.103442 0.103442
1159 0.103513 0.103513
1160 0.103583 0.103583
1161 0.103654 0.103654
1162 0.103725 0.103725
1163 0.103795 0.103795
1164 0.103866 0.103866
1165 0.103936 0.103936
1166 0.104007 0.104007
1167 0.104077 0.104077
1168 0.104148 0.104148
1169 0.104218 0.104218
1170 0.104289 0.104289
1171 0.10436 0.10436
1172 0.10443 0.10443
1173 0.104501 0.104501
1174 0.104571 0.104571
1175 0.104641 0.104641
1176 0.104712 0.104712
1177 0.104782 0.104782
1178 0.104853 0.104853
1179 0.104923 0.104923
1180 0.104994 0.104994
1181 0.105064 0.105064
1182 0.105135 0.105135
1183 0.105205 0.105205
1184 0.105275 0.105275
1185 0.105346 0.105346
1186 0.105416 0.105416
1187 0.105487 0.105487
1188 0.105557 0.105557
1189 0.105627 0.105627
1190 0.105698 0.105698
1191 0.105768 0.105768
1192 0.105838 0.105838
1193 0.105908 0.105908
1194 0.105979 0.105979
1195 0.106049 0.106049
1196 0.106119 0.106119
1197 0.10619 0.10619
1198 0.10626 0.10626
1199 0.10633 0.10633
1200 0.1064 0.1064
1201 0.10647 0.10647
1202 0.106541 0.106541
1203 0.106611 0.106611
1204 0.106681 0.106681
1205 0.106751 0.106751
1206 0.106821 0.106821
1207 0.106891 0.106891
1208 0.106961 0.106961
1209 0.107032 0.107032
1210 0.107102 0.107102
1211 0.107172 0.107172
1212 0.107242 0.107242
1213 0.107312 0.107312
1214 0.107382 0.107382
1215 0.107452 0.107452
1216 0.107522 0.107522
1217 0.107592 0.107592
1218 0.107662 0.107662
1219 0.107732 0.107732
1220 0.107802 0.107802
1221 0.107872 0.107872
1222 0.107941 0.107941
1223 0.108011 0.108011
1224 0.108081 0.108081
1225 0.108151 0.108151
1226 0.108221 0.108221
1227 0.108291 0.108291
1228 0.10836 0.10836
1229 0.10843 0.10843
1230 0.1085 0.1085
1231 0.10857 0.10857
1232 0.10864 0.10864
1233 0.108709 0.108709
1234 0.108779 0.108779
1235 0.108849 0.108849
1236 0.108918 0.108918
1237 0.108988 0.108988
1238 0.109058 0.109058
1239 0.109127 0.109127
1240 0.109197 0.109197
1241 0.109266 0.109266
1242 0.109336 0.109336
1243 0.109405 0.109405
1244 0.109475 0.109475
1245 0.109545 0.109545
1246 0.109614 0.109614
1247 0.109683 0.109683
1248 0.109753 0.109753
1249 0.109822 0.109822
1250 0.109892 0.109892
1251 0.109961 0.109961
1252 0.11003 0.11003
1253 0.1101 0.1101
1254 0.110169 0.110169
1255 0.110238 0.110238
1256 0.110308 0.110308
1257 0.110377 0.110377
1258 0.110446 0.110446
1259 0.110516 0.110516
1260 0.110585 0.110585
1261 0.110654 0.110654
1262 0.110723 0.110723
1263 0.110792 0.110792
1264 0.110861 0.110861
1265 0.11093 0.11093
1266 0.110999 0.110999
1267 0.111069 0.111069
1268 0.111138 0.111138
1269 0.111207 0.111207
1270 0.111276 0.111276
1271 0.111345 0.111345
1272 0.111413 0.111413
1273 0.111482 0.111482
1274 0.111551 0.111551
1275 0.11162 0.11162
1276 0.111689 0.111689
1277 0.111758 0.111758
1278 0.111827 0.111827
1279 0.111895 0.111895
1280 0.111964 0.111964
1281 0.112033 0.112033
1282 0.112102 0.112102
1283 0.11217 0.11217
1284 0.112239 0.112239
1285 0.112308 0.112308
1286 0.112376 0.112376
1287 0.112445 0.112445
1288 0.112513 0.112513
1289 0.112582 0.112582
1290 0.11265 0.11265
1291 0.112719 0.112719
1292 0.112787 0.112787
1293 0.112856 0.112856
1294 0.112924 0.112924
1295 0.112993 0.112993
1296 0.113061 0.113061
1297 0.113129 0.113129
1298 0.113198 0.113198
1299 0.113266 0.113266
1300 0.113334 0.113334
1301 0.113402 0.113402
1302 0.113471 0.113471
1303 0.113539 0.113539
1304 0.113607 0.113607
1305 0.113675 0.113675
1306 0.113743 0.113743
1307 0.113811 0.113811
1308 0.113879 0.113879
1309 0.113947 0.113947
1310 0.114015 0.114015
1311 0.114083 0.114083
1312 0.114151 0.114151
1313 0.114219 0.114219
1314 0.114287 0.114287
1315 0.114355 0.114355
1316 0.114423 0.114423
1317 0.11449 0.11449
1318 0.114558 0.114558
1319 0.114626 0.114626
1320 0.114694 0.114694
1321 0.114761 0.114761
1322 0.114829 0.114829
1323 0.114896 0.114896
1324 0.114964 0.114964
1325 0.115032 0.115032
1326 0.115099 0.115099
1327 0.115167 0.115167
1328 0.115234 0.115234
1329 0.115301 0.115301
1330 0.115369 0.115369
1331 0.115436 0.115436
1332 0.115504 0.115504
1333 0.115571 0.115571
1334 0.115638 0.115638
1335 0.115705 0.115705
1336 0.115773 0.115773
1337 0.11584 0.11584
1338 0.115907 0.115907
1339 0.115974 0.115974
1340 0.116041 0.116041
1341 0.116108 0.116108
1342 0.116175 0.116175
1343 0.116242 0.116242
1344 0.116309 0.116309
1345 0.116376 0.116376
1346 0.116443 0.116443
1347 0.11651 0.11651
1348 0.116577 0.116577
1349 0.116643 0.116643
1350 0.11671 0.11671
1351 0.116777 0.116777
1352 0.116844 0.116844
1353 0.11691 0.11691
1354 0.116977 0.116977
1355 0.117044 0.117044
1356 0.11711 0.11711
1357 0.117177 0.117177
1358 0.117243 0.117243
1359 0.11731 0.11731
1360 0.117376 0.117376
1361 0.117442 0.117442
1362 0.117509 0.117509
1363 0.117575 0.117575
1364 0.117641 0.117641
1365 0.117708 0.117708
1366 0.117774 0.117774
1367 0.11784 0.11784
1368 0.117906 0.117906
1369 0.117972 0.117972
1370 0.118038 0.118038
1371 0.118104 0.118104
1372 0.11817 0.11817
1373 0.118236 0.118236
1374 0.118302 0.118302
1375 0.118368 0.118368
1376 0.118434 0.118434
1377 0.1185 0.1185
1378 0.118566 0.118566
1379 0.118631 0.118631
1380 0.118697 0.118697
1381 0.118763 0.118763
1382 0.118828 0.118828
1383 0.118894 0.118894
1384 0.118959 0.118959
1385 0.119025 0.119025
1386 0.11909 0.11909
1387 0.119156 0.119156
1388 0.119221 0.119221
1389 0.119287 0.119287
1390 0.119352 0.119352
1391 0.119417 0.119417
1392 0.119483 0.119483
1393 0.119548 0.119548
1394 0.119613 0.119613
1395 0.119678 0.119678
1396 0.119743 0.119743
1397 0.119808 0.119808
1398 0.119873 0.119873
1399 0.119938 0.119938
1400 0.120003 0.120003
1401 0.120068 0.120068
1402 0.120133 0.120133
1403 0.120198 0.120198
1404 0.120263 0.120263
1405 0.120327 0.120327
1406 0.120392 0.120392
1407 0.120457 0.120457
1408 0.120521 0.120521
1409 0.120586 0.120586
1410 0.12065 0.12065
1411 0.120715 0.120715
1412 0.120779 0.120779
1413 0.120844 0.120844
1414 0.120908 0.120908
1415 0.120972 0.120972
1416 0.121037 0.121037
1417 0.121101 0.121101
1418 0.121165 0.121165
1419 0.121229 0.121229
1420 0.121293 0.121293
1421 0.121357 0.121357
1422 0.121421 0.121421
1423 0.121485 0.121485
1424 0.121549 0.121549
1425 0.121613 0.121613
1426 0.121677 0.121677
1427 0.121741 0.121741
1428 0.121805 0.121805
1429 0.121868 0.121868
1430 0.121932 0.121932
1431 0.121996 0.121996
1432 0.122059 0.122059
1433 0.122123 0.122123
1434 0.122186 0.122186
1435 0.12225 0.12225
1436 0.122313 0.122313
1437 0.122377 0.122377
1438 0.12244 0.12244
1439 0.122503 0.122503
1440 0.122567 0.122567
1441 0.12263 0.12263
1442 0.122693 0.122693
1443 0.122756 0.122756
1444 0.122819 0.122819
1445 0.122882 0.122882
1446 0.122945 0.122945
1447 0.123008 0.123008
1448 0.123071 0.123071
1449 0.123134 0.123134
1450 0.123196 0.123196
1451 0.123259 0.123259
1452 0.123322 0.123322
1453 0.123385 0.123385
1454 0.123447 0.123447
1455 0.12351 0.12351
1456 0.123572 0.123572
1457 0.123635 0.123635
1458 0.123697 0.123697
1459 0.123759 0.123759
1460 0.123822 0.123822
1461 0.123884 0.123884
1462 0.123946 0.123946
1463 0.124008 0.124008
1464 0.124071 0.124071
1465 0.124133 0.124133
1466 0.124195 0.124195
1467 0.124257 0.124257
1468 0.124319 0.124319
1469 0.12438 0.12438
1470 0.124442 0.124442
1471 0.124504 0.124504
1472 0.124566 0.124566
1473 0.124627 0.124627
1474 0.124689 0.124689
1475 0.124751 0.124751
1476 0.124812 0.124812
1477 0.124874 0.124874
1478 0.124935 0.124935
1479 0.124997 0.124997
1480 0.125058 0.125058
1481 0.125119 0.125119
1482 0.12518 0.12518
1483 0.125242 0.125242
1484 0.125303 0.125303
1485 0.125364 0.125364
1486 0.125425 0.125425
1487 0.125486 0.125486
1488 0.125547 0.125547
1489 0.125608 0.125608
1490 0.125669 0.125669
1491 0.125729 0.125729
1492 0.12579 0.12579
1493 0.125851 0.125851
1494 0.125911 0.125911
1495 0.125972 0.125972
1496 0.126033 0.126033
1497 0.126093 0.126093
1498 0.126153 0.126153
1499 0.126214 0.126214
1500 0.126274 0.126274
1501 0.126334 0.126334
1502 0.126395 0.126395
1503 0.126455 0.126455
1504 0.126515 0.126515
1505 0.126575 0.126575
1506 0.126635 0.126635
1507 0.126695 0.126695
1508 0.126755 0.126755
1509 0.126815 0.126815
1510 0.126874 0.126874
1511 0.126934 0.126934
1512 0.126994 0.126994
1513 0.127053 0.127053
1514 0.127113 0.127113
1515 0.127173 0.127173
1516 0.127232 0.127232
1517 0.127291 0.127291
1518 0.127351 0.127351
1519 0.12741 0.12741
1520 0.127469 0.127469
1521 0.127529 0.127529
1522 0.127588 0.127588
1523 0.127647 0.127647
1524 0.127706 0.127706
1525 0.127765 0.127765
1526 0.127824 0.127824
1527 0.127883 0.127883
1528 0.127941 0.127941
1529 0.128 0.128
1530 0.128059 0.128059
1531 0.128117 0.128117
1532 0.128176 0.128176
1533 0.128235 0.128235
1534 0.128293 0.128293
1535 0.128351 0.128351
1536 0.12841 0.12841
1537 0.128468 0.128468
1538 0.128526 0.128526
1539 0.128585 0.128585
1540 0.128643 0.128643
1541 0.128701 0.128701
1542 0.128759 0.128759
1543 0.128817 0.128817
1544 0.128875 0.128875
1545 0.128932 0.128932
1546 0.12899 0.12899
1547 0.129048 0.129048
1548 0.129106 0.129106
1549 0.129163 0.129163
1550 0.129221 0.129221
1551 0.129278 0.129278
1552 0.129336 0.129336
1553 0.129393 0.129393
1554 0.12945 0.12945
1555 0.129508 0.129508
1556 0.129565 0.129565
1557 0.129622 0.129622
1558 0.129679 0.129679
1559 0.129736 0.129736
1560 0.129793 0.129793
1561 0.12985 0.12985
1562 0.129907 0.129907
1563 0.129964 0.129964
1564 0.13002 0.13002
1565 0.130077 0.130077
1566 0.130134 0.130134
1567 0.13019 0.13019
1568 0.130247 0.130247
1569 0.130303 0.130303
1570 0.13036 0.13036
1571 0.130416 0.130416
1572 0.130472 0.130472
1573 0.130528 0.130528
1574 0.130584 0.130584
1575 0.13064 0.13064
1576 0.130696 0.130696
1577 0.130752 0.130752
1578 0.130808 0.130808
1579 0.130864 0.130864
1580 0.13092 0.13092
1581 0.130976 0.130976
1582 0.131031 0.131031
1583 0.131087 0.131087
1584 0.131142 0.131142
1585 0.131198 0.131198
1586 0.131253 0.131253
1587 0.131308 0.131308
1588 0.131364 0.131364
1589 0.131419 0.131419
1590 0.131474 0.131474
1591 0.131529 0.131529
1592 0.131584 0.131584
1593 0.131639 0.131639
1594 0.131694 0.131694
1595 0.131749 0.131749
1596 0.131803 0.131803
1597 0.131858 0.131858
1598 0.131913 0.131913
1599 0.131967 0.131967
1600 0.132022 0.132022
1601 0.132076 0.132076
1602 0.132131 0.132131
1603 0.132185 0.132185
1604 0.132239 0.132239
1605 0.132293 0.132293
1606 0.132348 0.132348
1607 0.132402 0.132402
1608 0.132456 0.132456
1609 0.132509 0.132509
1610 0.132563 0.132563
1611 0.132617 0.132617
1612 0.132671 0.132671
1613 0.132724 0.132724
1614 0.132778 0.132778
1615 0.132832 0.132832
1616 0.132885 0.132885
1617 0.132938 0.132938
1618 0.132992 0.132992
1619 0.133045 0.133045
1620 0.133098 0.133098
1621 0.133151 0.133151
1622 0.133204 0.133204
1623 0.133257 0.133257
1624 0.13331 0.13331
1625 0.133363 0.133363
1626 0.133416 0.133416
1627 0.133469 0.133469
1628 0.133522 0.133522
1629 0.133574 0.133574
1630 0.133627 0.133627
1631 0.133679 0.133679
1632 0.133732 0.133732
1633 0.133784 0.133784
1634 0.133836 0.133836
1635 0.133888 0.133888
1636 0.13394 0.13394
1637 0.133993 0.133993
1638 0.134045 0.134045
1639 0.134096 0.134096
1640 0.134148 0.134148
1641 0.1342 0.1342
1642 0.134252 0.134252
1643 0.134303 0.134303
1644 0.134355 0.134355
1645 0.134407 0.134407
1646 0.134458 0.134458
1647 0.134509 0.134509
1648 0.134561 0.134561
1649 0.134612 0.134612
1650 0.134663 0.134663
1651 0.134714 0.134714
1652 0.134765 0.134765
1653 0.134816 0.134816
1654 0.134867 0.134867
1655 0.134918 0.134918
1656 0.134969 0.134969
1657 0.135019 0.135019
1658 0.13507 0.13507
1659 0.135121 0.135121
1660 0.135171 0.135171
1661 0.135221 0.135221
1662 0.135272 0.135272
1663 0.135322 0.135322
1664 0.135372 0.135372
1665 0.135422 0.135422
1666 0.135472 0.135472
1667 0.135522 0.135522
1668 0.135572 0.135572
1669 0.135622 0.135622
1670 0.135672 0.135672
1671 0.135722 0.135722
1672 0.135771 0.135771
1673 0.135821 0.135821
1674 0.13587 0.13587
1675 0.13592 0.13592
1676 0.135969 0.135969
1677 0.136018 0.136018
1678 0.136068 0.136068
1679 0.136117 0.136117
1680 0.136166 0.136166
1681 0.136215 0.136215
1682 0.136264 0.136264
1683 0.136312 0.136312
1684 0.136361 0.136361
1685 0.13641 0.13641
1686 0.136459 0.136459
1687 0.136507 0.136507
1688 0.136556 0.136556
1689 0.136604 0.136604
1690 0.136652 0.136652
1691 0.136701 0.136701
1692 0.136749 0.136749
1693 0.136797 0.136797
1694 0.136845 0.136845
1695 0.136893 0.136893
1696 0.136941 0.136941
1697 0.136989 0.136989
1698 0.137036 0.137036
1699 0.137084 0.137084
1700 0.137132 0.137132
1701 0.137179 0.137179
1702 0.137226 0.137226
1703 0.137274 0.137274
1704 0.137321 0.137321
1705 0.137368 0.137368
1706 0.137416 0.137416
1707 0.137463 0.137463
1708 0.13751 0.13751
1709 0.137557 0.137557
1710 0.137603 0.137603
1711 0.13765 0.13765
1712 0.137697 0.137697
1713 0.137743 0.137743
1714 0.13779 0.13779
1715 0.137836 0.137836
1716 0.137883 0.137883
1717 0.137929 0.137929
1718 0.137975 0.137975
1719 0.138022 0.138022
1720 0.138068 0.138068
1721 0.138114 0.138114
1722 0.13816 0.13816
1723 0.138205 0.138205
1724 0.138251 0.138251
1725 0.138297 0.138297
1726 0.138343 0.138343
1727 0.138388 0.138388
1728 0.138434 0.138434
1729 0.138479 0.138479
1730 0.138524 0.138524
1731 0.13857 0.13857
1732 0.138615 0.138615
1733 0.13866 0.13866
1734 0.138705 0.138705
1735 0.13875 0.13875
1736 0.138795 0.138795
1737 0.13884 0.13884
1738 0.138884 0.138884
1739 0.138929 0.138929
1740 0.138973 0.138973
1741 0.139018 0.139018
1742 0.139062 0.139062
1743 0.139107 0.139107
1744 0.139151 0.139151
1745 0.139195 0.139195
1746 0.139239 0.139239
1747 0.139283 0.139283
1748 0.139327 0.139327
1749 0.139371 0.139371
1750 0.139415 0.139415
1751 0.139458 0.139458
1752 0.139502 0.139502
1753 0.139546 0.139546
1754 0.139589 0.139589
1755 0.139632 0.139632
1756 0.139676 0.139676
1757 0.139719 0.139719
1758 0.139762 0.139762
1759 0.139805 0.139805
1760 0.139848 0.139848
1761 0.139891 0.139891
1762 0.139934 0.139934
1763 0.139977 0.139977
1764 0.140019 0.140019
1765 0.140062 0.140062
1766 0.140104 0.140104
1767 0.140147 0.140147
1768 0.140189 0.140189
1769 0.140231 0.140231
1770 0.140273 0.140273
1771 0.140316 0.140316
1772 0.140358 0.140358
1773 0.1404 0.1404
1774 0.140441 0.140441
1775 0.140483 0.140483
1776 0.140525 0.140525
1777 0.140566 0.140566
1778 0.140608 0.140608
1779 0.140649 0.140649
1780 0.140691 0.140691
1781 0.140732 0.140732
1782 0.140773 0.140773
1783 0.140814 0.140814
1784 0.140856 0.140856
1785 0.140896 0.140896
1786 0.140937 0.140937
1787 0.140978 0.140978
1788 0.141019 0.141019
1789 0.14106 0.14106
1790 0.1411 0.1411
1791 0.141141 0.141141
1792 0.141181 0.141181
1793 0.141221 0.141221
1794 0.141262 0.141262
1795 0.141302 0.141302
1796 0.141342 0.141342
1797 0.141382 0.141382
1798 0.141422 0.141422
1799 0.141461 0.141461
1800 0.141501 0.141501
1801 0.141541 0.141541
1802 0.14158 0.14158
1803 0.14162 0.14162
1804 0.141659 0.141659
1805 0.141699 0.141699
1806 0.141738 0.141738
1807 0.141777 0.141777
1808 0.141816 0.141816
1809 0.141855 0.141855
1810 0.141894 0.141894
1811 0.141933 0.141933
1812 0.141971 0.141971
1813 0.14201 0.14201
1814 0.142049 0.142049
1815 0.142087 0.142087
1816 0.142126 0.142126
1817 0.142164 0.142164
1818 0.142202 0.142202
1819 0.14224 0.14224
1820 0.142278 0.142278
1821 0.142316 0.142316
1822 0.142354 0.142354
1823 0.142392 0.142392
1824 0.14243 0.14243
1825 0.142467 0.142467
1826 0.142505 0.142505
1827 0.142542 0.142542
1828 0.14258 0.14258
1829 0.142617 0.142617
1830 0.142654 0.142654
1831 0.142691 0.142691
1832 0.142728 0.142728
1833 0.142765 0.142765
1834 0.142802 0.142802
1835 0.142839 0.142839
1836 0.142876 0.142876
1837 0.142912 0.142912
1838 0.142949 0.142949
1839 0.142985 0.142985
1840 0.143022 0.143022
1841 0.143058 0.143058
1842 0.143094 0.143094
1843 0.14313 0.14313
1844 0.143166 0.143166
1845 0.143202 0.143202
1846 0.143238 0.143238
1847 0.143274 0.143274
1848 0.143309 0.143309
1849 0.143345 0.143345
1850 0.143381 0.143381
1851 0.143416 0.143416
1852 0.143451 0.143451
1853 0.143486 0.143486
1854 0.143522 0.143522
1855 0.143557 0.143557
1856 0.143592 0.143592
1857 0.143627 0.143627
1858 0.143661 0.143661
1859 0.143696 0.143696
1860 0.143731 0.143731
1861 0.143765 0.143765
1862 0.1438 0.1438
1863 0.143834 0.143834
1864 0.143868 0.143868
1865 0.143903 0.143903
1866 0.143937 0.143937
1867 0.143971 0.143971
1868 0.144005 0.144005
1869 0.144038 0.144038
1870 0.144072 0.144072
1871 0.144106 0.144106
1872 0.144139 0.144139
1873 0.144173 0.144173
1874 0.144206 0.144206
1875 0.14424 0.14424
1876 0.144273 0.144273
1877 0.144306 0.144306
1878 0.144339 0.144339
1879 0.144372 0.144372
1880 0.144405 0.144405
1881 0.144438 0.144438
1882 0.14447 0.14447
1883 0.144503 0.144503
1884 0.144535 0.144535
1885 0.144568 0.144568
1886 0.1446 0.1446
1887 0.144632 0.144632
1888 0.144665 0.144665
1889 0.144697 0.144697
1890 0.144729 0.144729
1891 0.14476 0.14476
1892 0.144792 0.144792
1893 0.144824 0.144824
1894 0.144856 0.144856
1895 0.144887 0.144887
1896 0.144919 0.144919
1897 0.14495 0.14495
1898 0.144981 0.144981
1899 0.145012 0.145012
1900 0.145043 0.145043
1901 0.145074 0.145074
1902 0.145105 0.145105
1903 0.145136 0.145136
1904 0.145167 0.145167
1905 0.145197 0.145197
1906 0.145228 0.145228
1907 0.145258 0.145258
1908 0.145289 0.145289
1909 0.145319 0.145319
1910 0.145349 0.145349
1911 0.145379 0.145379
1912 0.145409 0.145409
1913 0.145439 0.145439
1914 0.145469 0.145469
1915 0.145499 0.145499
1916 0.145528 0.145528
1917 0.145558 0.145558
1918 0.145587 0.145587
1919 0.145617 0.145617
1920 0.145646 0.145646
1921 0.145675 0.145675
1922 0.145704 0.145704
1923 0.145733 0.145733
1924 0.145762 0.145762
1925 0.145791 0.145791
1926 0.14582 0.14582
1927 0.145848 0.145848
1928 0.145877 0.145877
