r r 
0.286686 0.286686 
0.311937 0.311937 
0.108502 0.108502 
-0.265448 -0.265448 
0.104743 0.104743 
-0.150746 -0.150746 
-0.0169838 -0.0169838 
-0.153573 -0.153573 
-0.047647 -0.047647 
0.291507 0.291507 
0.285104 0.285104 
0.110452 0.110452 
-0.247677 -0.247677 
0.0891859 0.0891859 
-0.17058 -0.17058 
-0.0518376 -0.0518376 
-0.166431 -0.166431 
-0.00988223 -0.00988223 
0.29313 0.29313 
0.273886 0.273886 
0.0983426 0.0983426 
-0.222962 -0.222962 
0.0744368 0.0744368 
-0.18885 -0.18885 
-0.094807 -0.094807 
-0.160937 -0.160937 
0.0158949 0.0158949 
0.307232 0.307232 
0.23448 0.23448 
0.0812334 0.0812334 
-0.210277 -0.210277 
0.0701999 0.0701999 
-0.194574 -0.194574 
-0.119476 -0.119476 
-0.140149 -0.140149 
0.0405149 0.0405149 
0.305705 0.305705 
0.224222 0.224222 
0.0478345 0.0478345 
-0.209601 -0.209601 
0.0802589 0.0802589 
-0.184208 -0.184208 
-0.160066 -0.160066 
-0.145947 -0.145947 
0.0579483 0.0579483 
0.289431 0.289431 
0.211327 0.211327 
0.0240277 0.0240277 
-0.205961 -0.205961 
0.115202 0.115202 
-0.157189 -0.157189 
-0.174576 -0.174576 
-0.141603 -0.141603 
0.0798575 0.0798575 
0.274359 0.274359 
0.181151 0.181151 
-0.0173505 -0.0173505 
-0.209677 -0.209677 
0.147746 0.147746 
-0.114855 -0.114855 
-0.166442 -0.166442 
-0.113615 -0.113615 
0.113067 0.113067 
0.245327 0.245327 
0.144733 0.144733 
-0.0626296 -0.0626296 
-0.219042 -0.219042 
0.19493 0.19493 
-0.0767099 -0.0767099 
-0.168485 -0.168485 
-0.0962784 -0.0962784 
0.139371 0.139371 
0.222036 0.222036 
0.124806 0.124806 
-0.10685 -0.10685 
-0.218068 -0.218068 
0.223397 0.223397 
-0.0156809 -0.0156809 
-0.20308 -0.20308 
-0.0860712 -0.0860712 
0.14948 0.14948 
0.167133 0.167133 
0.095492 0.095492 
-0.148379 -0.148379 
-0.204738 -0.204738 
0.246343 0.246343 
0.0419776 0.0419776 
-0.230018 -0.230018 
-0.0978242 -0.0978242 
0.16262 0.16262 
0.111025 0.111025 
0.0871015 0.0871015 
-0.224086 -0.224086 
-0.189603 -0.189603 
0.261289 0.261289 
0.0975415 0.0975415 
-0.243865 -0.243865 
-0.102772 -0.102772 
0.176937 0.176937 
0.0431532 0.0431532 
0.103496 0.103496 
-0.275374 -0.275374 
-0.163111 -0.163111 
0.27157 0.27157 
0.149725 0.149725 
-0.266311 -0.266311 
-0.111608 -0.111608 
0.174427 0.174427 
-0.0219367 -0.0219367 
0.0967193 0.0967193 
-0.287187 -0.287187 
-0.131467 -0.131467 
0.275728 0.275728 
0.181762 0.181762 
-0.280431 -0.280431 
-0.122801 -0.122801 
0.171786 0.171786 
-0.0789467 -0.0789467 
0.102285 0.102285 
-0.293167 -0.293167 
-0.0828785 -0.0828785 
0.292888 0.292888 
0.222108 0.222108 
-0.323095 -0.323095 
-0.124395 -0.124395 
0.183827 0.183827 
-0.125081 -0.125081 
0.125764 0.125764 
-0.29269 -0.29269 
-0.0559858 -0.0559858 
0.295728 0.295728 
0.254205 0.254205 
-0.380581 -0.380581 
-0.137028 -0.137028 
0.179421 0.179421 
-0.167401 -0.167401 
0.140183 0.140183 
-0.300794 -0.300794 
-0.0448419 -0.0448419 
0.307796 0.307796 
0.26806 0.26806 
-0.435624 -0.435624 
-0.13939 -0.13939 
0.187234 0.187234 
-0.228774 -0.228774 
0.150285 0.150285 
-0.313491 -0.313491 
-0.023069 -0.023069 
0.299992 0.299992 
0.263974 0.263974 
-0.506295 -0.506295 
-0.135427 -0.135427 
0.173905 0.173905 
-0.274771 -0.274771 
0.149321 0.149321 
-0.322005 -0.322005 
-0.00535919 -0.00535919 
0.296812 0.296812 
0.246146 0.246146 
-0.561183 -0.561183 
-0.1466 -0.1466 
0.180441 0.180441 
-0.306158 -0.306158 
0.137466 0.137466 
-0.329905 -0.329905 
0.0204977 0.0204977 
0.280942 0.280942 
0.212521 0.212521 
-0.608263 -0.608263 
-0.151353 -0.151353 
0.181033 0.181033 
-0.336869 -0.336869 
0.120322 0.120322 
-0.333 -0.333 
0.0438802 0.0438802 
0.249457 0.249457 
0.183067 0.183067 
-0.63998 -0.63998 
-0.150398 -0.150398 
0.211575 0.211575 
-0.383321 -0.383321 
0.109067 0.109067 
-0.330707 -0.330707 
0.075766 0.075766 
0.23946 0.23946 
0.152714 0.152714 
-0.655853 -0.655853 
-0.158295 -0.158295 
0.228103 0.228103 
-0.439391 -0.439391 
0.124086 0.124086 
-0.308628 -0.308628 
0.098937 0.098937 
0.221107 0.221107 
0.128922 0.128922 
-0.666703 -0.666703 
-0.154543 -0.154543 
0.230336 0.230336 
-0.517719 -0.517719 
0.157314 0.157314 
-0.300671 -0.300671 
0.107574 0.107574 
0.231605 0.231605 
0.0972108 0.0972108 
-0.643086 -0.643086 
-0.139859 -0.139859 
0.236878 0.236878 
-0.571075 -0.571075 
0.198649 0.198649 
-0.292909 -0.292909 
0.113337 0.113337 
0.23683 0.23683 
0.0988339 0.0988339 
-0.601463 -0.601463 
-0.128497 -0.128497 
0.257171 0.257171 
-0.605601 -0.605601 
0.241258 0.241258 
-0.290854 -0.290854 
0.126067 0.126067 
0.248732 0.248732 
0.0941653 0.0941653 
-0.563814 -0.563814 
-0.127001 -0.127001 
0.278929 0.278929 
-0.647377 -0.647377 
0.256034 0.256034 
-0.268023 -0.268023 
0.142084 0.142084 
0.248391 0.248391 
0.0855535 0.0855535 
-0.543611 -0.543611 
-0.130154 -0.130154 
0.299581 0.299581 
-0.677451 -0.677451 
0.27159 0.27159 
-0.251798 -0.251798 
0.135391 0.135391 
0.239294 0.239294 
0.0657137 0.0657137 
-0.510792 -0.510792 
-0.143007 -0.143007 
0.328937 0.328937 
-0.694333 -0.694333 
0.266442 0.266442 
-0.226927 -0.226927 
0.116231 0.116231 
0.217604 0.217604 
0.037359 0.037359 
-0.500766 -0.500766 
-0.154874 -0.154874 
0.337605 0.337605 
-0.71974 -0.71974 
0.234366 0.234366 
-0.203467 -0.203467 
0.0851787 0.0851787 
0.179813 0.179813 
0.00663533 0.00663533 
-0.518531 -0.518531 
-0.168073 -0.168073 
0.339966 0.339966 
-0.735193 -0.735193 
0.183397 0.183397 
-0.17627 -0.17627 
0.0512966 0.0512966 
0.120184 0.120184 
-0.0376199 -0.0376199 
-0.528692 -0.528692 
-0.156285 -0.156285 
0.324966 0.324966 
-0.752072 -0.752072 
0.125609 0.125609 
-0.163301 -0.163301 
0.0400056 0.0400056 
0.0681649 0.0681649 
-0.0802021 -0.0802021 
-0.537196 -0.537196 
-0.119815 -0.119815 
0.320589 0.320589 
-0.768632 -0.768632 
0.0751346 0.0751346 
-0.123378 -0.123378 
0.036493 0.036493 
0.0183861 0.0183861 
-0.150615 -0.150615 
-0.520927 -0.520927 
-0.0740614 -0.0740614 
0.327977 0.327977 
-0.798889 -0.798889 
0.0263244 0.0263244 
-0.0729145 -0.0729145 
0.023129 0.023129 
-0.039588 -0.039588 
-0.207157 -0.207157 
-0.491833 -0.491833 
-0.0141851 -0.0141851 
0.321252 0.321252 
-0.806124 -0.806124 
0.0204505 0.0204505 
-0.0238106 -0.0238106 
-0.00973903 -0.00973903 
-0.0794128 -0.0794128 
-0.247394 -0.247394 
-0.481243 -0.481243 
0.0541955 0.0541955 
0.294094 0.294094 
-0.780736 -0.780736 
-0.00889561 -0.00889561 
0.045639 0.045639 
-0.0270393 -0.0270393 
-0.117299 -0.117299 
-0.282174 -0.282174 
-0.47596 -0.47596 
0.105148 0.105148 
0.271469 0.271469 
-0.767456 -0.767456 
-0.0346864 -0.0346864 
0.0871768 0.0871768 
-0.0560056 -0.0560056 
-0.1522 -0.1522 
-0.312564 -0.312564 
-0.452758 -0.452758 
0.168661 0.168661 
0.255211 0.255211 
-0.767444 -0.767444 
-0.0667681 -0.0667681 
0.114711 0.114711 
-0.0593369 -0.0593369 
-0.199248 -0.199248 
-0.336323 -0.336323 
-0.42342 -0.42342 
0.230051 0.230051 
0.240068 0.240068 
-0.758854 -0.758854 
-0.08665 -0.08665 
0.127725 0.127725 
-0.0793991 -0.0793991 
-0.234687 -0.234687 
-0.365141 -0.365141 
-0.392066 -0.392066 
0.281794 0.281794 
0.243498 0.243498 
-0.751086 -0.751086 
-0.134393 -0.134393 
0.154653 0.154653 
-0.112994 -0.112994 
-0.269326 -0.269326 
-0.406561 -0.406561 
-0.354744 -0.354744 
0.340144 0.340144 
0.23161 0.23161 
-0.727358 -0.727358 
-0.185225 -0.185225 
0.199384 0.199384 
-0.136293 -0.136293 
-0.29023 -0.29023 
-0.464554 -0.464554 
-0.311846 -0.311846 
0.381443 0.381443 
0.187999 0.187999 
-0.712092 -0.712092 
-0.217579 -0.217579 
0.246712 0.246712 
-0.145567 -0.145567 
-0.311701 -0.311701 
-0.527555 -0.527555 
-0.272614 -0.272614 
0.404949 0.404949 
0.148224 0.148224 
-0.690077 -0.690077 
-0.231705 -0.231705 
0.282522 0.282522 
-0.146905 -0.146905 
-0.359395 -0.359395 
-0.563027 -0.563027 
-0.240454 -0.240454 
0.44106 0.44106 
0.0912708 0.0912708 
-0.679292 -0.679292 
-0.24402 -0.24402 
0.297843 0.297843 
-0.131874 -0.131874 
-0.373744 -0.373744 
-0.577902 -0.577902 
-0.180959 -0.180959 
0.472366 0.472366 
0.0557468 0.0557468 
-0.667892 -0.667892 
-0.245076 -0.245076 
0.31202 0.31202 
-0.115152 -0.115152 
-0.386637 -0.386637 
-0.572314 -0.572314 
-0.135343 -0.135343 
0.468707 0.468707 
0.0115745 0.0115745 
-0.628527 -0.628527 
-0.239513 -0.239513 
0.3237 0.3237 
-0.112209 -0.112209 
-0.399025 -0.399025 
-0.574065 -0.574065 
-0.075829 -0.075829 
0.454741 0.454741 
-0.0304994 -0.0304994 
-0.589989 -0.589989 
-0.241238 -0.241238 
0.320329 0.320329 
-0.113859 -0.113859 
-0.407315 -0.407315 
-0.593281 -0.593281 
-0.0501647 -0.0501647 
0.433115 0.433115 
-0.0639101 -0.0639101 
-0.564383 -0.564383 
-0.233421 -0.233421 
0.30213 0.30213 
-0.0891915 -0.0891915 
-0.382981 -0.382981 
-0.613909 -0.613909 
-0.027158 -0.027158 
0.381351 0.381351 
-0.0850081 -0.0850081 
-0.535329 -0.535329 
-0.23742 -0.23742 
0.299627 0.299627 
-0.0677061 -0.0677061 
-0.341011 -0.341011 
-0.656259 -0.656259 
-0.00279524 -0.00279524 
0.331243 0.331243 
-0.100556 -0.100556 
-0.518468 -0.518468 
-0.239671 -0.239671 
0.294136 0.294136 
-0.0667008 -0.0667008 
-0.302757 -0.302757 
-0.676892 -0.676892 
0.0291859 0.0291859 
0.293046 0.293046 
-0.0936483 -0.0936483 
-0.505473 -0.505473 
-0.239383 -0.239383 
0.295458 0.295458 
-0.0529131 -0.0529131 
-0.25641 -0.25641 
-0.700951 -0.700951 
0.0682702 0.0682702 
0.252849 0.252849 
-0.0708823 -0.0708823 
-0.489647 -0.489647 
-0.219175 -0.219175 
0.298729 0.298729 
-0.0132481 -0.0132481 
-0.219216 -0.219216 
-0.71892 -0.71892 
0.0977703 0.0977703 
0.194089 0.194089 
-0.067495 -0.067495 
-0.433188 -0.433188 
-0.184062 -0.184062 
0.291358 0.291358 
0.0460874 0.0460874 
-0.196732 -0.196732 
-0.729604 -0.729604 
0.1249 0.1249 
0.114862 0.114862 
-0.0764953 -0.0764953 
-0.383799 -0.383799 
-0.146209 -0.146209 
0.275144 0.275144 
0.0997702 0.0997702 
-0.173684 -0.173684 
-0.744817 -0.744817 
0.109387 0.109387 
0.0489187 0.0489187 
-0.0962538 -0.0962538 
-0.324998 -0.324998 
-0.115011 -0.115011 
0.270169 0.270169 
0.156119 0.156119 
-0.156445 -0.156445 
-0.741709 -0.741709 
0.0766032 0.0766032 
-0.013568 -0.013568 
-0.113281 -0.113281 
-0.255384 -0.255384 
-0.0992505 -0.0992505 
0.241068 0.241068 
0.194575 0.194575 
-0.146885 -0.146885 
-0.729801 -0.729801 
0.0382644 0.0382644 
-0.0748178 -0.0748178 
-0.139423 -0.139423 
-0.174137 -0.174137 
-0.0955926 -0.0955926 
0.207734 0.207734 
0.237303 0.237303 
-0.126452 -0.126452 
-0.715306 -0.715306 
0.017751 0.017751 
-0.119115 -0.119115 
-0.168963 -0.168963 
-0.0962398 -0.0962398 
-0.114358 -0.114358 
0.165041 0.165041 
0.266791 0.266791 
-0.104715 -0.104715 
-0.699975 -0.699975 
-0.00704544 -0.00704544 
-0.137103 -0.137103 
-0.205153 -0.205153 
-0.0143152 -0.0143152 
-0.127356 -0.127356 
0.147509 0.147509 
0.304739 0.304739 
-0.0807194 -0.0807194 
-0.67721 -0.67721 
-0.0268657 -0.0268657 
-0.164843 -0.164843 
-0.242066 -0.242066 
0.0738924 0.0738924 
-0.149997 -0.149997 
0.128534 0.128534 
0.327077 0.327077 
-0.055069 -0.055069 
-0.630678 -0.630678 
-0.0575094 -0.0575094 
-0.208991 -0.208991 
-0.274017 -0.274017 
0.153013 0.153013 
-0.192768 -0.192768 
0.0875727 0.0875727 
0.349383 0.349383 
-0.0128932 -0.0128932 
-0.582827 -0.582827 
-0.0990463 -0.0990463 
-0.234386 -0.234386 
-0.290642 -0.290642 
0.2211 0.2211 
-0.23074 -0.23074 
0.0628744 0.0628744 
0.38553 0.38553 
0.00754464 0.00754464 
-0.548047 -0.548047 
-0.150388 -0.150388 
-0.224785 -0.224785 
-0.299411 -0.299411 
0.288653 0.288653 
-0.284353 -0.284353 
0.0468901 0.0468901 
0.409619 0.409619 
0.0256974 0.0256974 
-0.511852 -0.511852 
-0.213783 -0.213783 
-0.216744 -0.216744 
-0.315577 -0.315577 
0.358371 0.358371 
-0.326023 -0.326023 
0.0210825 0.0210825 
0.437221 0.437221 
0.0510116 0.0510116 
-0.492324 -0.492324 
-0.274958 -0.274958 
-0.204471 -0.204471 
-0.32702 -0.32702 
0.402948 0.402948 
-0.358973 -0.358973 
-0.00360445 -0.00360445 
0.468248 0.468248 
0.0793342 0.0793342 
-0.478528 -0.478528 
-0.320429 -0.320429 
-0.161255 -0.161255 
-0.337734 -0.337734 
0.435687 0.435687 
-0.372266 -0.372266 
-0.0518903 -0.0518903 
0.488385 0.488385 
0.0815597 0.0815597 
-0.462665 -0.462665 
-0.370584 -0.370584 
-0.131356 -0.131356 
-0.35215 -0.35215 
0.442165 0.442165 
-0.364085 -0.364085 
-0.107596 -0.107596 
0.510454 0.510454 
0.0554003 0.0554003 
-0.44195 -0.44195 
-0.390231 -0.390231 
-0.138327 -0.138327 
-0.369683 -0.369683 
0.438963 0.438963 
-0.33427 -0.33427 
-0.140156 -0.140156 
0.526952 0.526952 
0.0116034 0.0116034 
-0.420255 -0.420255 
-0.406465 -0.406465 
-0.170257 -0.170257 
-0.387698 -0.387698 
0.427022 0.427022 
-0.29572 -0.29572 
-0.178989 -0.178989 
0.545508 0.545508 
-0.0446805 -0.0446805 
-0.420161 -0.420161 
-0.436171 -0.436171 
-0.158286 -0.158286 
-0.39181 -0.39181 
0.436581 0.436581 
-0.256828 -0.256828 
-0.201109 -0.201109 
0.537809 0.537809 
-0.0923857 -0.0923857 
-0.412972 -0.412972 
-0.440066 -0.440066 
-0.153818 -0.153818 
-0.396062 -0.396062 
0.459123 0.459123 
-0.20786 -0.20786 
-0.244355 -0.244355 
0.511185 0.511185 
-0.127324 -0.127324 
-0.414523 -0.414523 
-0.438642 -0.438642 
-0.139654 -0.139654 
-0.396096 -0.396096 
0.482871 0.482871 
-0.166472 -0.166472 
-0.276844 -0.276844 
0.488862 0.488862 
-0.134863 -0.134863 
-0.432776 -0.432776 
-0.407046 -0.407046 
-0.110088 -0.110088 
-0.374786 -0.374786 
0.495309 0.495309 
-0.0947773 -0.0947773 
-0.307506 -0.307506 
0.468075 0.468075 
-0.139769 -0.139769 
-0.442129 -0.442129 
-0.371415 -0.371415 
-0.0740622 -0.0740622 
-0.346691 -0.346691 
0.528496 0.528496 
-0.0072492 -0.0072492 
-0.339707 -0.339707 
0.427789 0.427789 
-0.138538 -0.138538 
-0.437619 -0.437619 
-0.34827 -0.34827 
-0.0574167 -0.0574167 
-0.330782 -0.330782 
0.539307 0.539307 
0.05633 0.05633 
-0.362275 -0.362275 
0.386251 0.386251 
-0.136326 -0.136326 
-0.437536 -0.437536 
-0.3306 -0.3306 
-0.0115862 -0.0115862 
-0.306448 -0.306448 
0.559116 0.559116 
0.100974 0.100974 
-0.372669 -0.372669 
0.358947 0.358947 
-0.106305 -0.106305 
-0.421938 -0.421938 
-0.323798 -0.323798 
0.0482793 0.0482793 
-0.274851 -0.274851 
0.579739 0.579739 
0.126514 0.126514 
-0.368829 -0.368829 
0.323285 0.323285 
-0.0655871 -0.0655871 
-0.418037 -0.418037 
-0.334038 -0.334038 
0.103787 0.103787 
-0.246006 -0.246006 
0.601375 0.601375 
0.14775 0.14775 
-0.345532 -0.345532 
0.282487 0.282487 
-0.0264215 -0.0264215 
-0.418115 -0.418115 
-0.331622 -0.331622 
0.12073 0.12073 
-0.188811 -0.188811 
0.606495 0.606495 
0.174535 0.174535 
-0.321064 -0.321064 
0.243978 0.243978 
-0.00817181 -0.00817181 
-0.427681 -0.427681 
-0.327719 -0.327719 
0.150153 0.150153 
-0.164148 -0.164148 
0.606514 0.606514 
0.177061 0.177061 
-0.305513 -0.305513 
0.228088 0.228088 
-0.00312207 -0.00312207 
-0.437446 -0.437446 
-0.327941 -0.327941 
0.184821 0.184821 
-0.161411 -0.161411 
0.59338 0.59338 
0.181312 0.181312 
-0.282031 -0.282031 
0.21932 0.21932 
-0.0217237 -0.0217237 
-0.438413 -0.438413 
-0.309525 -0.309525 
0.202928 0.202928 
-0.155174 -0.155174 
0.58774 0.58774 
0.204961 0.204961 
-0.27817 -0.27817 
0.209093 0.209093 
-0.0415699 -0.0415699 
-0.41821 -0.41821 
-0.299888 -0.299888 
0.199154 0.199154 
-0.139203 -0.139203 
0.589385 0.589385 
0.234068 0.234068 
-0.254421 -0.254421 
0.193645 0.193645 
-0.0658165 -0.0658165 
-0.372054 -0.372054 
-0.266575 -0.266575 
0.182727 0.182727 
-0.102364 -0.102364 
0.601594 0.601594 
0.266186 0.266186 
-0.232707 -0.232707 
0.191735 0.191735 
-0.0835743 -0.0835743 
-0.344829 -0.344829 
-0.239374 -0.239374 
0.174454 0.174454 
-0.0427072 -0.0427072 
0.590706 0.590706 
0.303818 0.303818 
-0.211349 -0.211349 
0.202983 0.202983 
-0.0980017 -0.0980017 
-0.335387 -0.335387 
-0.202272 -0.202272 
0.149017 0.149017 
0.0322195 0.0322195 
0.606399 0.606399 
0.349762 0.349762 
-0.198529 -0.198529 
0.216452 0.216452 
-0.0861612 -0.0861612 
-0.309456 -0.309456 
-0.168022 -0.168022 
0.13839 0.13839 
0.104129 0.104129 
0.622791 0.622791 
0.403491 0.403491 
-0.194928 -0.194928 
0.220314 0.220314 
-0.0670423 -0.0670423 
-0.308688 -0.308688 
-0.11213 -0.11213 
0.122271 0.122271 
0.171131 0.171131 
0.6049 0.6049 
0.440425 0.440425 
-0.200016 -0.200016 
0.226481 0.226481 
-0.0649624 -0.0649624 
-0.28657 -0.28657 
-0.0594081 -0.0594081 
0.0901904 0.0901904 
0.227854 0.227854 
0.555176 0.555176 
0.481523 0.481523 
-0.225784 -0.225784 
0.237897 0.237897 
-0.0564413 -0.0564413 
-0.248038 -0.248038 
-0.0133801 -0.0133801 
0.0662371 0.0662371 
0.263183 0.263183 
0.502466 0.502466 
0.508635 0.508635 
-0.254886 -0.254886 
0.230934 0.230934 
-0.043311 -0.043311 
-0.206269 -0.206269 
0.0401932 0.0401932 
0.0238396 0.0238396 
0.267418 0.267418 
0.437824 0.437824 
0.519378 0.519378 
-0.293774 -0.293774 
0.249789 0.249789 
-0.0249732 -0.0249732 
-0.174194 -0.174194 
0.081941 0.081941 
-0.0215656 -0.0215656 
0.246086 0.246086 
0.374396 0.374396 
0.524499 0.524499 
-0.324923 -0.324923 
0.262191 0.262191 
-0.0118715 -0.0118715 
-0.161404 -0.161404 
0.105582 0.105582 
-0.0965647 -0.0965647 
0.235957 0.235957 
0.311235 0.311235 
0.531711 0.531711 
-0.339175 -0.339175 
0.264198 0.264198 
-0.0225378 -0.0225378 
-0.135334 -0.135334 
0.143952 0.143952 
-0.149906 -0.149906 
0.220685 0.220685 
0.257237 0.257237 
0.540391 0.540391 
-0.35917 -0.35917 
0.26998 0.26998 
-0.0535627 -0.0535627 
-0.104172 -0.104172 
0.153376 0.153376 
-0.206637 -0.206637 
0.198245 0.198245 
0.197866 0.197866 
0.535817 0.535817 
-0.392542 -0.392542 
0.258968 0.258968 
-0.0908326 -0.0908326 
-0.0752918 -0.0752918 
0.14809 0.14809 
-0.231826 -0.231826 
0.188886 0.188886 
0.167186 0.167186 
0.501611 0.501611 
-0.393378 -0.393378 
0.253384 0.253384 
-0.130601 -0.130601 
-0.037378 -0.037378 
0.146663 0.146663 
-0.226362 -0.226362 
0.177908 0.177908 
0.145385 0.145385 
0.481086 0.481086 
-0.386108 -0.386108 
0.247098 0.247098 
-0.148406 -0.148406 
-0.00890961 -0.00890961 
0.174629 0.174629 
-0.223865 -0.223865 
0.176331 0.176331 
0.118754 0.118754 
0.443892 0.443892 
-0.365458 -0.365458 
0.240169 0.240169 
-0.166881 -0.166881 
0.0299417 0.0299417 
0.182765 0.182765 
-0.215756 -0.215756 
0.169985 0.169985 
0.107874 0.107874 
0.419096 0.419096 
-0.353436 -0.353436 
0.235001 0.235001 
-0.180218 -0.180218 
0.0492566 0.0492566 
0.174356 0.174356 
-0.203696 -0.203696 
0.170651 0.170651 
0.0983878 0.0983878 
0.384092 0.384092 
-0.317877 -0.317877 
0.21164 0.21164 
-0.207877 -0.207877 
0.0684155 0.0684155 
0.16638 0.16638 
-0.175473 -0.175473 
0.179208 0.179208 
0.0861219 0.0861219 
0.366293 0.366293 
-0.278115 -0.278115 
0.18838 0.18838 
-0.223478 -0.223478 
0.0786029 0.0786029 
0.16119 0.16119 
-0.134603 -0.134603 
0.189304 0.189304 
0.102002 0.102002 
0.368645 0.368645 
-0.227817 -0.227817 
0.15442 0.15442 
-0.247479 -0.247479 
0.0965398 0.0965398 
0.155587 0.155587 
-0.0953924 -0.0953924 
0.176819 0.176819 
0.128516 0.128516 
0.362897 0.362897 
-0.167085 -0.167085 
0.13836 0.13836 
-0.251877 -0.251877 
0.102866 0.102866 
0.133501 0.133501 
-0.0480936 -0.0480936 
0.172341 0.172341 
0.129505 0.129505 
0.347474 0.347474 
-0.117964 -0.117964 
0.0898857 0.0898857 
-0.272739 -0.272739 
0.131932 0.131932 
0.124793 0.124793 
0.00241071 0.00241071 
0.161006 0.161006 
0.128723 0.128723 
0.324113 0.324113 
-0.0864453 -0.0864453 
0.0404158 0.0404158 
-0.278301 -0.278301 
0.164844 0.164844 
0.116261 0.116261 
0.0498939 0.0498939 
0.145241 0.145241 
0.120405 0.120405 
0.311924 0.311924 
-0.0592555 -0.0592555 
-0.0161925 -0.0161925 
-0.266387 -0.266387 
0.20729 0.20729 
0.105879 0.105879 
0.112777 0.112777 
0.114624 0.114624 
0.110188 0.110188 
0.295734 0.295734 
-0.0310343 -0.0310343 
-0.0672283 -0.0672283 
-0.25649 -0.25649 
0.24566 0.24566 
0.0835044 0.0835044 
0.169325 0.169325 
0.0808542 0.0808542 
0.100483 0.100483 
0.276052 0.276052 
-0.00963556 -0.00963556 
-0.125932 -0.125932 
-0.266334 -0.266334 
0.299486 0.299486 
0.0628498 0.0628498 
0.201975 0.201975 
0.0506332 0.0506332 
0.116275 0.116275 
0.237367 0.237367 
0.00719904 0.00719904 
-0.191376 -0.191376 
-0.271683 -0.271683 
0.339001 0.339001 
0.022236 0.022236 
0.216308 0.216308 
0.019115 0.019115 
0.137683 0.137683 
0.194453 0.194453 
0.0238041 0.0238041 
-0.226761 -0.226761 
-0.264651 -0.264651 
0.362624 0.362624 
-0.0130222 -0.0130222 
0.228784 0.228784 
-0.0115503 -0.0115503 
0.17267 0.17267 
0.130859 0.130859 
0.0347175 0.0347175 
-0.248267 -0.248267 
-0.225916 -0.225916 
0.364036 0.364036 
-0.0348246 -0.0348246 
0.22907 0.22907 
-0.0367991 -0.0367991 
0.199504 0.199504 
0.0977577 0.0977577 
0.0436692 0.0436692 
-0.266356 -0.266356 
-0.211115 -0.211115 
0.380225 0.380225 
-0.072625 -0.072625 
0.236402 0.236402 
-0.0574975 -0.0574975 
0.237064 0.237064 
0.069665 0.069665 
0.0594821 0.0594821 
-0.301801 -0.301801 
-0.192464 -0.192464 
0.359583 0.359583 
-0.117593 -0.117593 
0.233775 0.233775 
-0.0520467 -0.0520467 
0.256305 0.256305 
0.0672144 0.0672144 
0.0636686 0.0636686 
-0.32821 -0.32821 
-0.185443 -0.185443 
0.343673 0.343673 
-0.170215 -0.170215 
0.230042 0.230042 
-0.0720856 -0.0720856 
0.288046 0.288046 
0.0721604 0.0721604 
0.0545281 0.0545281 
-0.32828 -0.32828 
-0.198943 -0.198943 
0.332169 0.332169 
-0.215422 -0.215422 
0.238885 0.238885 
-0.064339 -0.064339 
0.309163 0.309163 
0.0719508 0.0719508 
0.0690742 0.0690742 
-0.333387 -0.333387 
-0.22386 -0.22386 
0.307303 0.307303 
-0.248606 -0.248606 
0.246839 0.246839 
-0.0586271 -0.0586271 
0.324443 0.324443 
0.065274 0.065274 
0.0889019 0.0889019 
-0.32599 -0.32599 
-0.237163 -0.237163 
0.292817 0.292817 
-0.303694 -0.303694 
0.233103 0.233103 
-0.0487063 -0.0487063 
0.325134 0.325134 
0.039657 0.039657 
0.10679 0.10679 
-0.326066 -0.326066 
-0.240688 -0.240688 
0.278901 0.278901 
-0.343063 -0.343063 
0.224087 0.224087 
-0.0186958 -0.0186958 
0.297778 0.297778 
0.00490232 0.00490232 
0.100815 0.100815 
-0.301842 -0.301842 
-0.237732 -0.237732 
0.252884 0.252884 
-0.352683 -0.352683 
0.208829 0.208829 
0.0194539 0.0194539 
0.254977 0.254977 
-0.0155569 -0.0155569 
0.104427 0.104427 
-0.269437 -0.269437 
-0.219386 -0.219386 
0.238673 0.238673 
-0.357885 -0.357885 
0.181217 0.181217 
0.0744361 0.0744361 
0.207537 0.207537 
-0.00938811 -0.00938811 
0.094615 0.094615 
-0.221755 -0.221755 
-0.19509 -0.19509 
0.200269 0.200269 
-0.357888 -0.357888 
0.180114 0.180114 
0.144398 0.144398 
0.153711 0.153711 
0.0037932 0.0037932 
0.0827498 0.0827498 
-0.173985 -0.173985 
-0.17575 -0.17575 
0.176185 0.176185 
-0.351334 -0.351334 
0.191531 0.191531 
0.217988 0.217988 
0.0920751 0.0920751 
0.0183065 0.0183065 
0.0821909 0.0821909 
-0.138671 -0.138671 
-0.149005 -0.149005 
0.116587 0.116587 
-0.323029 -0.323029 
0.210174 0.210174 
0.279061 0.279061 
0.0236936 0.0236936 
0.0575879 0.0575879 
0.0922417 0.0922417 
-0.11039 -0.11039 
-0.0862018 -0.0862018 
0.0476167 0.0476167 
-0.28105 -0.28105 
0.224064 0.224064 
0.347341 0.347341 
-0.0193857 -0.0193857 
0.07736 0.07736 
0.0982747 0.0982747 
-0.0697963 -0.0697963 
-0.0384335 -0.0384335 
-0.0165672 -0.0165672 
-0.257528 -0.257528 
0.224428 0.224428 
0.399452 0.399452 
-0.0872996 -0.0872996 
0.0799018 0.0799018 
0.0978504 0.0978504 
-0.0270415 -0.0270415 
0.00018932 0.00018932 
-0.0884414 -0.0884414 
-0.220581 -0.220581 
