t PE VE
7590 -12.1728 26.8822
7591 -12.1855 26.919
7592 -12.1982 26.9559
7593 -12.2109 26.9928
7594 -12.2237 27.0298
7595 -12.2364 27.0669
7596 -12.2491 27.104
7597 -12.2619 27.1411
7598 -12.2747 27.1783
7599 -12.2875 27.2156
7600 -12.3002 27.2529
7601 -12.3131 27.2903
7602 -12.3259 27.3277
7603 -12.3387 27.3651
7604 -12.3516 27.4026
7605 -12.3644 27.4402
7606 -12.3773 27.4778
7607 -12.3902 27.5155
7608 -12.4031 27.5532
7609 -12.416 27.591
7610 -12.4289 27.6289
7611 -12.4419 27.6668
7612 -12.4548 27.7047
7613 -12.4678 27.7427
7614 -12.4808 27.7808
7615 -12.4938 27.8189
7616 -12.5068 27.857
7617 -12.5198 27.8952
7618 -12.5328 27.9335
7619 -12.5459 27.9718
7620 -12.5589 28.0102
7621 -12.572 28.0486
7622 -12.5851 28.0871
7623 -12.5982 28.1256
7624 -12.6113 28.1642
7625 -12.6244 28.2029
7626 -12.6376 28.2416
7627 -12.6507 28.2803
7628 -12.6639 28.3191
7629 -12.6771 28.358
7630 -12.6903 28.3969
7631 -12.7035 28.4359
7632 -12.7167 28.4749
7633 -12.7299 28.514
7634 -12.7431 28.5532
7635 -12.7564 28.5924
7636 -12.7697 28.6316
7637 -12.783 28.6709
7638 -12.7963 28.7103
7639 -12.8096 28.7497
7640 -12.8229 28.7892
7641 -12.8362 28.8287
7642 -12.8496 28.8683
7643 -12.8629 28.9079
7644 -12.8763 28.9476
7645 -12.8897 28.9874
7646 -12.9031 29.0272
7647 -12.9165 29.0671
7648 -12.93 29.107
7649 -12.9434 29.147
7650 -12.9569 29.187
7651 -12.9704 29.2271
7652 -12.9838 29.2673
7653 -12.9973 29.3075
7654 -13.0109 29.3477
7655 -13.0244 29.388
7656 -13.0379 29.4284
7657 -13.0515 29.4689
7658 -13.065 29.5093
7659 -13.0786 29.5499
7660 -13.0922 29.5905
7661 -13.1058 29.6312
7662 -13.1195 29.6719
7663 -13.1331 29.7127
7664 -13.1467 29.7535
7665 -13.1604 29.7944
7666 -13.1741 29.8353
7667 -13.1878 29.8764
7668 -13.2015 29.9174
7669 -13.2152 29.9585
7670 -13.2289 29.9997
7671 -13.2427 30.041
7672 -13.2564 30.0823
7673 -13.2702 30.1236
7674 -13.284 30.1651
7675 -13.2978 30.2065
7676 -13.3116 30.2481
7677 -13.3255 30.2897
7678 -13.3393 30.3313
7679 -13.3532 30.373
7680 -13.367 30.4148
7681 -13.3809 30.4566
7682 -13.3948 30.4985
7683 -13.4087 30.5405
7684 -13.4227 30.5825
7685 -13.4366 30.6245
7686 -13.4506 30.6667
7687 -13.4645 30.7088
7688 -13.4785 30.7511
7689 -13.4925 30.7934
7690 -13.5065 30.8358
7691 -13.5205 30.8782
7692 -13.5346 30.9207
7693 -13.5486 30.9632
7694 -13.5627 31.0058
7695 -13.5768 31.0485
7696 -13.5909 31.0912
7697 -13.605 31.134
7698 -13.6191 31.1769
7699 -13.6333 31.2198
7700 -13.6474 31.2627
7701 -13.6616 31.3058
7702 -13.6758 31.3489
7703 -13.69 31.392
7704 -13.7042 31.4352
7705 -13.7184 31.4785
7706 -13.7327 31.5218
7707 -13.7469 31.5652
7708 -13.7612 31.6087
7709 -13.7755 31.6522
7710 -13.7898 31.6958
7711 -13.8041 31.7394
7712 -13.8184 31.7832
7713 -13.8327 31.8269
7714 -13.8471 31.8707
7715 -13.8615 31.9146
7716 -13.8758 31.9586
7717 -13.8902 32.0026
7718 -13.9047 32.0467
7719 -13.9191 32.0908
7720 -13.9335 32.135
7721 -13.948 32.1793
7722 -13.9625 32.2236
7723 -13.9769 32.268
7724 -13.9914 32.3125
7725 -14.006 32.357
7726 -14.0205 32.4016
7727 -14.035 32.4462
7728 -14.0496 32.4909
7729 -14.0642 32.5357
7730 -14.0788 32.5805
7731 -14.0934 32.6254
7732 -14.108 32.6704
7733 -14.1226 32.7154
7734 -14.1373 32.7605
7735 -14.1519 32.8057
7736 -14.1666 32.8509
7737 -14.1813 32.8962
7738 -14.196 32.9415
7739 -14.2107 32.9869
7740 -14.2255 33.0324
7741 -14.2402 33.0779
7742 -14.255 33.1235
7743 -14.2698 33.1692
7744 -14.2846 33.2149
7745 -14.2994 33.2607
7746 -14.3142 33.3066
7747 -14.329 33.3525
7748 -14.3439 33.3985
7749 -14.3588 33.4446
7750 -14.3736 33.4907
7751 -14.3885 33.5369
7752 -14.4035 33.5831
7753 -14.4184 33.6295
7754 -14.4333 33.6758
7755 -14.4483 33.7223
7756 -14.4633 33.7688
7757 -14.4783 33.8154
7758 -14.4933 33.862
7759 -14.5083 33.9088
7760 -14.5233 33.9555
7761 -14.5384 34.0024
7762 -14.5535 34.0493
7763 -14.5685 34.0963
7764 -14.5836 34.1433
7765 -14.5987 34.1904
7766 -14.6139 34.2376
7767 -14.629 34.2849
7768 -14.6442 34.3322
7769 -14.6594 34.3796
7770 -14.6745 34.427
7771 -14.6897 34.4745
7772 -14.705 34.5221
7773 -14.7202 34.5698
7774 -14.7355 34.6175
7775 -14.7507 34.6653
7776 -14.766 34.7131
7777 -14.7813 34.7611
7778 -14.7966 34.809
7779 -14.8119 34.8571
7780 -14.8273 34.9052
7781 -14.8426 34.9534
7782 -14.858 35.0017
7783 -14.8734 35.05
7784 -14.8888 35.0984
7785 -14.9042 35.1469
7786 -14.9197 35.1954
7787 -14.9351 35.244
7788 -14.9506 35.2927
7789 -14.9661 35.3415
7790 -14.9816 35.3903
7791 -14.9971 35.4392
7792 -15.0126 35.4881
7793 -15.0282 35.5371
7794 -15.0437 35.5862
7795 -15.0593 35.6354
7796 -15.0749 35.6846
7797 -15.0905 35.7339
7798 -15.1061 35.7833
7799 -15.1218 35.8328
7800 -15.1374 35.8823
7801 -15.1531 35.9318
7802 -15.1688 35.9815
7803 -15.1845 36.0312
7804 -15.2002 36.081
7805 -15.2159 36.1309
7806 -15.2317 36.1808
7807 -15.2474 36.2308
7808 -15.2632 36.2809
7809 -15.279 36.3311
7810 -15.2948 36.3813
7811 -15.3107 36.4316
7812 -15.3265 36.4819
7813 -15.3424 36.5324
7814 -15.3583 36.5829
7815 -15.3741 36.6335
7816 -15.3901 36.6841
7817 -15.406 36.7348
7818 -15.4219 36.7856
7819 -15.4379 36.8365
7820 -15.4539 36.8874
7821 -15.4698 36.9384
7822 -15.4859 36.9895
7823 -15.5019 37.0407
7824 -15.5179 37.0919
7825 -15.534 37.1432
7826 -15.55 37.1946
7827 -15.5661 37.246
7828 -15.5822 37.2976
7829 -15.5984 37.3492
7830 -15.6145 37.4008
7831 -15.6306 37.4526
7832 -15.6468 37.5044
7833 -15.663 37.5563
7834 -15.6792 37.6082
7835 -15.6954 37.6603
7836 -15.7117 37.7124
7837 -15.7279 37.7646
7838 -15.7442 37.8168
7839 -15.7605 37.8691
7840 -15.7768 37.9216
7841 -15.7931 37.974
7842 -15.8094 38.0266
7843 -15.8258 38.0792
7844 -15.8421 38.1319
7845 -15.8585 38.1847
7846 -15.8749 38.2376
7847 -15.8913 38.2905
7848 -15.9077 38.3435
7849 -15.9242 38.3966
7850 -15.9407 38.4497
7851 -15.9571 38.503
7852 -15.9736 38.5563
7853 -15.9902 38.6097
7854 -16.0067 38.6631
7855 -16.0232 38.7167
7856 -16.0398 38.7703
7857 -16.0564 38.824
7858 -16.073 38.8777
7859 -16.0896 38.9316
7860 -16.1062 38.9855
7861 -16.1229 39.0395
7862 -16.1395 39.0936
7863 -16.1562 39.1477
7864 -16.1729 39.2019
7865 -16.1896 39.2562
7866 -16.2064 39.3106
7867 -16.2231 39.3651
7868 -16.2399 39.4196
7869 -16.2567 39.4742
7870 -16.2735 39.5289
7871 -16.2903 39.5837
7872 -16.3071 39.6385
7873 -16.324 39.6934
7874 -16.3408 39.7485
7875 -16.3577 39.8035
7876 -16.3746 39.8587
7877 -16.3916 39.9139
7878 -16.4085 39.9692
7879 -16.4254 40.0246
7880 -16.4424 40.0801
7881 -16.4594 40.1357
7882 -16.4764 40.1913
7883 -16.4934 40.247
7884 -16.5105 40.3028
7885 -16.5275 40.3587
7886 -16.5446 40.4146
7887 -16.5617 40.4706
7888 -16.5788 40.5268
7889 -16.5959 40.5829
7890 -16.6131 40.6392
7891 -16.6302 40.6956
7892 -16.6474 40.752
7893 -16.6646 40.8085
7894 -16.6818 40.8651
7895 -16.699 40.9218
7896 -16.7163 40.9785
7897 -16.7336 41.0353
7898 -16.7508 41.0923
7899 -16.7681 41.1493
7900 -16.7855 41.2063
7901 -16.8028 41.2635
7902 -16.8201 41.3207
7903 -16.8375 41.378
7904 -16.8549 41.4354
7905 -16.8723 41.4929
7906 -16.8897 41.5505
7907 -16.9072 41.6081
7908 -16.9246 41.6659
7909 -16.9421 41.7237
7910 -16.9596 41.7816
7911 -16.9771 41.8396
7912 -16.9946 41.8976
7913 -17.0122 41.9558
7914 -17.0297 42.014
7915 -17.0473 42.0723
7916 -17.0649 42.1307
7917 -17.0825 42.1891
7918 -17.1002 42.2477
7919 -17.1178 42.3063
7920 -17.1355 42.3651
7921 -17.1532 42.4239
7922 -17.1709 42.4828
7923 -17.1886 42.5417
7924 -17.2063 42.6008
7925 -17.2241 42.6599
7926 -17.2419 42.7192
7927 -17.2597 42.7785
7928 -17.2775 42.8379
7929 -17.2953 42.8974
7930 -17.3132 42.9569
7931 -17.331 43.0166
7932 -17.3489 43.0763
7933 -17.3668 43.1361
7934 -17.3847 43.196
7935 -17.4027 43.256
7936 -17.4206 43.3161
7937 -17.4386 43.3763
7938 -17.4566 43.4365
7939 -17.4746 43.4969
7940 -17.4927 43.5573
7941 -17.5107 43.6178
7942 -17.5288 43.6784
7943 -17.5469 43.7391
7944 -17.565 43.7998
7945 -17.5831 43.8607
7946 -17.6012 43.9216
7947 -17.6194 43.9827
7948 -17.6376 44.0438
7949 -17.6558 44.105
7950 -17.674 44.1663
7951 -17.6922 44.2276
7952 -17.7104 44.2891
7953 -17.7287 44.3506
7954 -17.747 44.4123
7955 -17.7653 44.474
7956 -17.7836 44.5358
7957 -17.802 44.5977
7958 -17.8203 44.6597
7959 -17.8387 44.7218
7960 -17.8571 44.784
7961 -17.8755 44.8462
7962 -17.894 44.9086
7963 -17.9124 44.971
7964 -17.9309 45.0335
7965 -17.9494 45.0961
7966 -17.9679 45.1588
7967 -17.9864 45.2216
7968 -18.005 45.2845
7969 -18.0235 45.3475
7970 -18.0421 45.4106
7971 -18.0607 45.4737
7972 -18.0793 45.5369
7973 -18.098 45.6003
7974 -18.1166 45.6637
7975 -18.1353 45.7272
7976 -18.154 45.7908
7977 -18.1727 45.8545
7978 -18.1915 45.9183
7979 -18.2102 45.9822
7980 -18.229 46.0461
7981 -18.2478 46.1102
7982 -18.2666 46.1743
7983 -18.2854 46.2386
7984 -18.3043 46.3029
7985 -18.3231 46.3673
7986 -18.342 46.4319
7987 -18.3609 46.4965
7988 -18.3799 46.5612
7989 -18.3988 46.626
7990 -18.4178 46.6909
7991 -18.4368 46.7558
7992 -18.4558 46.8209
7993 -18.4748 46.8861
7994 -18.4938 46.9513
7995 -18.5129 47.0167
7996 -18.532 47.0821
7997 -18.5511 47.1477
7998 -18.5702 47.2133
7999 -18.5893 47.279
8000 -18.6085 47.3448
8001 -18.6276 47.4107
8002 -18.6468 47.4768
8003 -18.666 47.5429
8004 -18.6853 47.609
8005 -18.7045 47.6753
8006 -18.7238 47.7417
8007 -18.7431 47.8082
8008 -18.7624 47.8748
8009 -18.7817 47.9414
8010 -18.8011 48.0082
8011 -18.8205 48.0751
8012 -18.8398 48.142
8013 -18.8593 48.2091
8014 -18.8787 48.2762
8015 -18.8981 48.3435
8016 -18.9176 48.4108
8017 -18.9371 48.4782
8018 -18.9566 48.5458
8019 -18.9761 48.6134
8020 -18.9957 48.6811
8021 -19.0152 48.749
8022 -19.0348 48.8169
8023 -19.0544 48.8849
8024 -19.0741 48.953
8025 -19.0937 49.0212
8026 -19.1134 49.0895
8027 -19.133 49.1579
8028 -19.1528 49.2264
8029 -19.1725 49.295
8030 -19.1922 49.3637
8031 -19.212 49.4325
8032 -19.2318 49.5014
8033 -19.2516 49.5704
8034 -19.2714 49.6395
8035 -19.2912 49.7087
8036 -19.3111 49.778
8037 -19.331 49.8474
8038 -19.3509 49.9169
8039 -19.3708 49.9865
8040 -19.3908 50.0561
8041 -19.4107 50.1259
8042 -19.4307 50.1958
8043 -19.4507 50.2658
8044 -19.4708 50.3359
8045 -19.4908 50.4061
8046 -19.5109 50.4764
8047 -19.531 50.5468
8048 -19.5511 50.6172
8049 -19.5712 50.6878
8050 -19.5913 50.7585
8051 -19.6115 50.8293
8052 -19.6317 50.9002
8053 -19.6519 50.9712
8054 -19.6721 51.0423
8055 -19.6924 51.1135
8056 -19.7127 51.1848
8057 -19.7329 51.2562
8058 -19.7533 51.3277
8059 -19.7736 51.3993
8060 -19.7939 51.471
8061 -19.8143 51.5428
8062 -19.8347 51.6147
8063 -19.8551 51.6868
8064 -19.8756 51.7589
8065 -19.896 51.8311
8066 -19.9165 51.9034
8067 -19.937 51.9759
8068 -19.9575 52.0484
8069 -19.978 52.121
8070 -19.9986 52.1938
8071 -20.0192 52.2666
8072 -20.0398 52.3396
8073 -20.0604 52.4126
8074 -20.081 52.4858
8075 -20.1017 52.559
8076 -20.1224 52.6324
8077 -20.1431 52.7059
8078 -20.1638 52.7795
8079 -20.1846 52.8531
8080 -20.2053 52.9269
8081 -20.2261 53.0008
8082 -20.2469 53.0748
8083 -20.2678 53.1489
8084 -20.2886 53.2231
8085 -20.3095 53.2975
8086 -20.3304 53.3719
8087 -20.3513 53.4464
8088 -20.3722 53.5211
8089 -20.3932 53.5958
8090 -20.4142 53.6707
8091 -20.4352 53.7456
8092 -20.4562 53.8207
8093 -20.4772 53.8959
8094 -20.4983 53.9711
8095 -20.5194 54.0465
8096 -20.5405 54.122
8097 -20.5616 54.1976
8098 -20.5828 54.2733
8099 -20.6039 54.3492
8100 -20.6251 54.4251
8101 -20.6463 54.5011
8102 -20.6676 54.5773
8103 -20.6888 54.6535
8104 -20.7101 54.7299
8105 -20.7314 54.8064
8106 -20.7527 54.883
8107 -20.7741 54.9597
8108 -20.7954 55.0365
8109 -20.8168 55.1134
8110 -20.8382 55.1904
8111 -20.8597 55.2675
8112 -20.8811 55.3448
8113 -20.9026 55.4222
8114 -20.9241 55.4996
8115 -20.9456 55.5772
8116 -20.9671 55.6549
8117 -20.9887 55.7327
8118 -21.0103 55.8106
8119 -21.0319 55.8886
8120 -21.0535 55.9668
8121 -21.0751 56.045
8122 -21.0968 56.1234
8123 -21.1185 56.2018
8124 -21.1402 56.2804
8125 -21.1619 56.3591
8126 -21.1837 56.4379
8127 -21.2055 56.5169
8128 -21.2273 56.5959
8129 -21.2491 56.675
8130 -21.2709 56.7543
8131 -21.2928 56.8337
8132 -21.3147 56.9132
8133 -21.3366 56.9928
8134 -21.3585 57.0725
8135 -21.3805 57.1523
8136 -21.4025 57.2323
8137 -21.4245 57.3123
8138 -21.4465 57.3925
8139 -21.4685 57.4728
8140 -21.4906 57.5532
8141 -21.5127 57.6337
8142 -21.5348 57.7144
8143 -21.5569 57.7951
8144 -21.5791 57.876
8145 -21.6013 57.957
8146 -21.6235 58.0381
8147 -21.6457 58.1193
8148 -21.6679 58.2006
8149 -21.6902 58.2821
8150 -21.7125 58.3636
8151 -21.7348 58.4453
8152 -21.7571 58.5271
8153 -21.7795 58.609
8154 -21.8019 58.6911
8155 -21.8243 58.7732
8156 -21.8467 58.8555
8157 -21.8692 58.9379
8158 -21.8916 59.0204
8159 -21.9141 59.103
8160 -21.9366 59.1858
8161 -21.9592 59.2686
8162 -21.9817 59.3516
8163 -22.0043 59.4347
8164 -22.0269 59.5179
8165 -22.0496 59.6013
8166 -22.0722 59.6847
8167 -22.0949 59.7683
8168 -22.1176 59.852
8169 -22.1403 59.9358
8170 -22.1631 60.0198
8171 -22.1858 60.1038
8172 -22.2086 60.188
8173 -22.2314 60.2723
8174 -22.2543 60.3567
8175 -22.2771 60.4413
8176 -22.3 60.5259
8177 -22.3229 60.6107
8178 -22.3458 60.6956
8179 -22.3688 60.7806
8180 -22.3918 60.8658
8181 -22.4148 60.9511
8182 -22.4378 61.0365
8183 -22.4608 61.122
8184 -22.4839 61.2076
8185 -22.507 61.2934
8186 -22.5301 61.3793
8187 -22.5533 61.4653
8188 -22.5764 61.5514
8189 -22.5996 61.6377
8190 -22.6228 61.7241
8191 -22.646 61.8106
8192 -22.6693 61.8972
8193 -22.6926 61.9839
8194 -22.7159 62.0708
8195 -22.7392 62.1578
8196 -22.7626 62.2449
8197 -22.7859 62.3322
8198 -22.8093 62.4196
8199 -22.8328 62.5071
8200 -22.8562 62.5947
8201 -22.8797 62.6825
8202 -22.9032 62.7703
8203 -22.9267 62.8584
8204 -22.9502 62.9465
8205 -22.9738 63.0347
8206 -22.9974 63.1231
8207 -23.021 63.2116
8208 -23.0446 63.3003
8209 -23.0683 63.3891
8210 -23.092 63.4779
8211 -23.1157 63.567
8212 -23.1394 63.6561
8213 -23.1632 63.7454
8214 -23.1869 63.8348
8215 -23.2107 63.9243
8216 -23.2346 64.014
8217 -23.2584 64.1038
8218 -23.2823 64.1937
8219 -23.3062 64.2838
8220 -23.3301 64.374
8221 -23.3541 64.4643
8222 -23.378 64.5547
8223 -23.402 64.6453
8224 -23.4261 64.736
8225 -23.4501 64.8268
8226 -23.4742 64.9178
8227 -23.4983 65.0089
8228 -23.5224 65.1001
8229 -23.5465 65.1914
8230 -23.5707 65.2829
8231 -23.5949 65.3745
8232 -23.6191 65.4663
8233 -23.6433 65.5582
8234 -23.6676 65.6502
8235 -23.6919 65.7423
8236 -23.7162 65.8346
8237 -23.7406 65.927
8238 -23.7649 66.0195
8239 -23.7893 66.1122
8240 -23.8137 66.205
8241 -23.8382 66.298
8242 -23.8626 66.391
8243 -23.8871 66.4842
8244 -23.9116 66.5776
8245 -23.9362 66.6711
8246 -23.9607 66.7647
8247 -23.9853 66.8584
8248 -24.0099 66.9523
8249 -24.0346 67.0463
8250 -24.0592 67.1405
8251 -24.0839 67.2347
8252 -24.1086 67.3292
8253 -24.1333 67.4237
8254 -24.1581 67.5184
8255 -24.1829 67.6132
8256 -24.2077 67.7082
8257 -24.2325 67.8033
8258 -24.2574 67.8986
8259 -24.2823 67.9939
8260 -24.3072 68.0894
8261 -24.3321 68.1851
8262 -24.3571 68.2809
8263 -24.3821 68.3768
8264 -24.4071 68.4729
8265 -24.4321 68.5691
8266 -24.4572 68.6654
8267 -24.4823 68.7619
8268 -24.5074 68.8585
8269 -24.5325 68.9553
8270 -24.5577 69.0522
8271 -24.5829 69.1492
8272 -24.6081 69.2464
8273 -24.6334 69.3437
8274 -24.6586 69.4411
8275 -24.6839 69.5387
8276 -24.7092 69.6365
8277 -24.7346 69.7343
8278 -24.76 69.8323
8279 -24.7853 69.9305
8280 -24.8108 70.0288
8281 -24.8362 70.1272
8282 -24.8617 70.2258
8283 -24.8872 70.3245
8284 -24.9127 70.4234
8285 -24.9383 70.5224
8286 -24.9638 70.6216
8287 -24.9894 70.7209
8288 -25.0151 70.8203
8289 -25.0407 70.9199
8290 -25.0664 71.0196
8291 -25.0921 71.1195
8292 -25.1178 71.2195
8293 -25.1436 71.3196
8294 -25.1694 71.4199
8295 -25.1952 71.5204
8296 -25.221 71.6209
8297 -25.2469 71.7217
8298 -25.2728 71.8226
8299 -25.2987 71.9236
8300 -25.3246 72.0247
8301 -25.3506 72.126
8302 -25.3766 72.2275
8303 -25.4026 72.3291
8304 -25.4286 72.4309
8305 -25.4547 72.5328
8306 -25.4808 72.6348
8307 -25.5069 72.737
8308 -25.5331 72.8393
8309 -25.5593 72.9418
8310 -25.5855 73.0444
8311 -25.6117 73.1472
8312 -25.638 73.2501
8313 -25.6642 73.3532
8314 -25.6906 73.4564
8315 -25.7169 73.5598
8316 -25.7433 73.6633
8317 -25.7696 73.767
8318 -25.7961 73.8708
8319 -25.8225 73.9748
8320 -25.849 74.0789
8321 -25.8755 74.1832
8322 -25.902 74.2876
8323 -25.9286 74.3922
8324 -25.9551 74.4969
8325 -25.9817 74.6018
8326 -26.0084 74.7068
8327 -26.035 74.812
8328 -26.0617 74.9173
8329 -26.0884 75.0228
8330 -26.1152 75.1284
8331 -26.1419 75.2342
8332 -26.1687 75.3401
8333 -26.1955 75.4462
8334 -26.2224 75.5524
8335 -26.2493 75.6588
8336 -26.2762 75.7654
8337 -26.3031 75.8721
8338 -26.3301 75.9789
8339 -26.357 76.0859
8340 -26.3841 76.1931
8341 -26.4111 76.3004
8342 -26.4382 76.4079
8343 -26.4653 76.5155
8344 -26.4924 76.6233
8345 -26.5195 76.7312
8346 -26.5467 76.8393
8347 -26.5739 76.9475
8348 -26.6011 77.0559
8349 -26.6284 77.1645
8350 -26.6557 77.2732
8351 -26.683 77.3821
8352 -26.7103 77.4911
8353 -26.7377 77.6003
8354 -26.7651 77.7096
8355 -26.7925 77.8191
8356 -26.82 77.9288
8357 -26.8475 78.0386
8358 -26.875 78.1486
8359 -26.9025 78.2587
8360 -26.9301 78.369
8361 -26.9577 78.4795
8362 -26.9853 78.5901
8363 -27.0129 78.7008
8364 -27.0406 78.8118
8365 -27.0683 78.9229
8366 -27.096 79.0341
8367 -27.1238 79.1455
8368 -27.1516 79.2571
8369 -27.1794 79.3688
8370 -27.2073 79.4807
8371 -27.2351 79.5928
8372 -27.263 79.705
8373 -27.291 79.8174
8374 -27.3189 79.9299
8375 -27.3469 80.0426
8376 -27.3749 80.1555
8377 -27.403 80.2685
8378 -27.431 80.3817
8379 -27.4591 80.495
8380 -27.4873 80.6085
8381 -27.5154 80.7222
8382 -27.5436 80.8361
8383 -27.5718 80.9501
8384 -27.6 81.0642
8385 -27.6283 81.1786
8386 -27.6566 81.2931
8387 -27.6849 81.4077
8388 -27.7133 81.5226
8389 -27.7417 81.6376
8390 -27.7701 81.7527
8391 -27.7985 81.8681
8392 -27.827 81.9836
8393 -27.8555 82.0992
8394 -27.884 82.2151
8395 -27.9126 82.3311
8396 -27.9412 82.4472
8397 -27.9698 82.5636
8398 -27.9984 82.6801
8399 -28.0271 82.7967
8400 -28.0558 82.9136
8401 -28.0846 83.0306
8402 -28.1133 83.1477
8403 -28.1421 83.2651
8404 -28.1709 83.3826
8405 -28.1998 83.5003
8406 -28.2287 83.6181
8407 -28.2576 83.7361
8408 -28.2865 83.8543
8409 -28.3155 83.9727
8410 -28.3445 84.0912
8411 -28.3735 84.2099
8412 -28.4025 84.3288
8413 -28.4316 84.4479
8414 -28.4607 84.5671
8415 -28.4899 84.6865
8416 -28.519 84.806
8417 -28.5482 84.9258
8418 -28.5775 85.0457
8419 -28.6067 85.1658
8420 -28.636 85.286
8421 -28.6653 85.4064
8422 -28.6947 85.527
8423 -28.7241 85.6478
8424 -28.7535 85.7688
8425 -28.7829 85.8899
8426 -28.8124 86.0112
8427 -28.8419 86.1327
8428 -28.8714 86.2543
8429 -28.901 86.3761
8430 -28.9306 86.4981
8431 -28.9602 86.6203
8432 -28.9898 86.7427
8433 -29.0195 86.8652
8434 -29.0492 86.9879
8435 -29.079 87.1108
8436 -29.1087 87.2339
8437 -29.1385 87.3571
8438 -29.1683 87.4805
8439 -29.1982 87.6041
8440 -29.2281 87.7279
8441 -29.258 87.8519
8442 -29.288 87.976
8443 -29.3179 88.1003
8444 -29.348 88.2248
8445 -29.378 88.3495
8446 -29.4081 88.4743
8447 -29.4382 88.5994
8448 -29.4683 88.7246
8449 -29.4985 88.85
8450 -29.5287 88.9755
8451 -29.5589 89.1013
8452 -29.5891 89.2272
8453 -29.6194 89.3534
8454 -29.6497 89.4797
8455 -29.6801 89.6061
8456 -29.7105 89.7328
8457 -29.7409 89.8597
8458 -29.7713 89.9867
8459 -29.8018 90.1139
8460 -29.8323 90.2413
8461 -29.8628 90.3689
8462 -29.8934 90.4967
8463 -29.924 90.6246
8464 -29.9546 90.7528
8465 -29.9852 90.8811
8466 -30.0159 91.0096
8467 -30.0466 91.1383
8468 -30.0774 91.2672
8469 -30.1082 91.3962
8470 -30.139 91.5255
8471 -30.1698 91.6549
8472 -30.2007 91.7846
8473 -30.2316 91.9144
8474 -30.2625 92.0444
8475 -30.2935 92.1746
8476 -30.3245 92.305
8477 -30.3555 92.4355
8478 -30.3866 92.5663
8479 -30.4177 92.6972
8480 -30.4488 92.8284
8481 -30.48 92.9597
8482 -30.5112 93.0912
8483 -30.5424 93.2229
8484 -30.5736 93.3548
8485 -30.6049 93.4869
8486 -30.6362 93.6192
8487 -30.6676 93.7516
8488 -30.699 93.8843
8489 -30.7304 94.0171
8490 -30.7618 94.1502
8491 -30.7933 94.2834
8492 -30.8248 94.4168
8493 -30.8563 94.5505
8494 -30.8879 94.6843
8495 -30.9195 94.8183
8496 -30.9511 94.9525
8497 -30.9828 95.0869
8498 -31.0145 95.2215
8499 -31.0462 95.3563
8500 -31.078 95.4912
8501 -31.1098 95.6264
8502 -31.1416 95.7618
8503 -31.1735 95.8974
8504 -31.2053 96.0331
8505 -31.2373 96.1691
8506 -31.2692 96.3052
8507 -31.3012 96.4416
8508 -31.3332 96.5781
8509 -31.3653 96.7149
8510 -31.3974 96.8518
8511 -31.4295 96.989
8512 -31.4616 97.1263
8513 -31.4938 97.2638
8514 -31.526 97.4016
8515 -31.5583 97.5395
8516 -31.5906 97.6777
8517 -31.6229 97.816
8518 -31.6552 97.9545
8519 -31.6876 98.0933
8520 -31.72 98.2322
8521 -31.7525 98.3714
8522 -31.7849 98.5107
8523 -31.8174 98.6502
8524 -31.85 98.79
8525 -31.8826 98.9299
8526 -31.9152 99.0701
8527 -31.9478 99.2104
8528 -31.9805 99.351
8529 -32.0132 99.4918
8530 -32.0459 99.6327
8531 -32.0787 99.7739
8532 -32.1115 99.9153
8533 -32.1444 100.057
8534 -32.1772 100.199
8535 -32.2101 100.341
8536 -32.2431 100.483
8537 -32.2761 100.625
8538 -32.3091 100.768
8539 -32.3421 100.911
8540 -32.3752 101.054
8541 -32.4083 101.197
8542 -32.4414 101.34
8543 -32.4746 101.484
8544 -32.5078 101.628
8545 -32.5411 101.772
8546 -32.5743 101.916
8547 -32.6077 102.061
8548 -32.641 102.205
8549 -32.6744 102.35
8550 -32.7078 102.495
8551 -32.7412 102.641
8552 -32.7747 102.786
8553 -32.8082 102.932
8554 -32.8418 103.078
8555 -32.8754 103.224
8556 -32.909 103.37
8557 -32.9426 103.517
8558 -32.9763 103.664
8559 -33.01 103.811
8560 -33.0438 103.958
8561 -33.0776 104.105
8562 -33.1114 104.253
8563 -33.1452 104.401
8564 -33.1791 104.549
8565 -33.213 104.697
8566 -33.247 104.846
8567 -33.281 104.994
8568 -33.315 105.143
8569 -33.3491 105.292
8570 -33.3832 105.442
8571 -33.4173 105.591
8572 -33.4515 105.741
8573 -33.4857 105.891
8574 -33.5199 106.041
8575 -33.5542 106.192
8576 -33.5885 106.343
8577 -33.6228 106.493
8578 -33.6572 106.644
8579 -33.6916 106.796
8580 -33.726 106.947
8581 -33.7605 107.099
8582 -33.795 107.251
8583 -33.8296 107.403
8584 -33.8642 107.556
8585 -33.8988 107.708
8586 -33.9334 107.861
8587 -33.9681 108.014
8588 -34.0029 108.168
8589 -34.0376 108.321
8590 -34.0724 108.475
8591 -34.1072 108.629
8592 -34.1421 108.783
8593 -34.177 108.937
8594 -34.2119 109.092
8595 -34.2469 109.247
8596 -34.2819 109.402
8597 -34.317 109.557
8598 -34.352 109.713
8599 -34.3871 109.869
8600 -34.4223 110.025
8601 -34.4575 110.181
8602 -34.4927 110.337
8603 -34.5279 110.494
8604 -34.5632 110.651
8605 -34.5986 110.808
8606 -34.6339 110.965
8607 -34.6693 111.123
