r r 
0.323362 0.323362 
0.1589 0.1589 
0.205353 0.205353 
-0.60915 -0.60915 
-0.00315401 -0.00315401 
-0.106103 -0.106103 
-0.248598 -0.248598 
-0.659034 -0.659034 
0.294209 0.294209 
0.325068 0.325068 
0.173468 0.173468 
0.208938 0.208938 
-0.609983 -0.609983 
0.00331943 0.00331943 
-0.112519 -0.112519 
-0.251465 -0.251465 
-0.650159 -0.650159 
0.292139 0.292139 
0.327773 0.327773 
0.187021 0.187021 
0.209883 0.209883 
-0.613468 -0.613468 
0.00976329 0.00976329 
-0.117038 -0.117038 
-0.255628 -0.255628 
-0.637143 -0.637143 
0.290704 0.290704 
0.328638 0.328638 
0.199795 0.199795 
0.211897 0.211897 
-0.61653 -0.61653 
0.0133159 0.0133159 
-0.123023 -0.123023 
-0.259333 -0.259333 
-0.626808 -0.626808 
0.297999 0.297999 
0.328181 0.328181 
0.2107 0.2107 
0.214378 0.214378 
-0.621372 -0.621372 
0.0173662 0.0173662 
-0.132904 -0.132904 
-0.264492 -0.264492 
-0.619109 -0.619109 
0.302717 0.302717 
0.322941 0.322941 
0.219648 0.219648 
0.216064 0.216064 
-0.62462 -0.62462 
0.0196092 0.0196092 
-0.13869 -0.13869 
-0.264642 -0.264642 
-0.60876 -0.60876 
0.303736 0.303736 
0.320006 0.320006 
0.23266 0.23266 
0.21746 0.21746 
-0.628296 -0.628296 
0.0252192 0.0252192 
-0.143673 -0.143673 
-0.267923 -0.267923 
-0.59715 -0.59715 
0.306472 0.306472 
0.31899 0.31899 
0.246732 0.246732 
0.217614 0.217614 
-0.629175 -0.629175 
0.0312939 0.0312939 
-0.148164 -0.148164 
-0.273327 -0.273327 
-0.585079 -0.585079 
0.305067 0.305067 
0.32077 0.32077 
0.259753 0.259753 
0.214393 0.214393 
-0.634154 -0.634154 
0.0348123 0.0348123 
-0.155987 -0.155987 
-0.275456 -0.275456 
-0.573146 -0.573146 
0.304851 0.304851 
0.320696 0.320696 
0.272564 0.272564 
0.21115 0.21115 
-0.63799 -0.63799 
0.0389045 0.0389045 
-0.163148 -0.163148 
-0.279511 -0.279511 
-0.564425 -0.564425 
0.303238 0.303238 
0.319652 0.319652 
0.283438 0.283438 
0.205141 0.205141 
-0.64229 -0.64229 
0.0437008 0.0437008 
-0.170306 -0.170306 
-0.283092 -0.283092 
-0.557436 -0.557436 
0.299617 0.299617 
0.316295 0.316295 
0.291299 0.291299 
0.196359 0.196359 
-0.649763 -0.649763 
0.0467292 0.0467292 
-0.17519 -0.17519 
-0.286949 -0.286949 
-0.552962 -0.552962 
0.289599 0.289599 
0.314872 0.314872 
0.299324 0.299324 
0.189001 0.189001 
-0.659273 -0.659273 
0.0501942 0.0501942 
-0.178478 -0.178478 
-0.293252 -0.293252 
-0.548374 -0.548374 
0.280495 0.280495 
0.314858 0.314858 
0.307514 0.307514 
0.181519 0.181519 
-0.666132 -0.666132 
0.0487073 0.0487073 
-0.181217 -0.181217 
-0.301215 -0.301215 
-0.542209 -0.542209 
0.272835 0.272835 
0.313821 0.313821 
0.315537 0.315537 
0.176345 0.176345 
-0.670728 -0.670728 
0.048891 0.048891 
-0.182611 -0.182611 
-0.312361 -0.312361 
-0.54031 -0.54031 
0.262919 0.262919 
0.313499 0.313499 
0.319406 0.319406 
0.172595 0.172595 
-0.676109 -0.676109 
0.0516512 0.0516512 
-0.1856 -0.1856 
-0.322607 -0.322607 
-0.534815 -0.534815 
0.257288 0.257288 
0.317025 0.317025 
0.324295 0.324295 
0.17013 0.17013 
-0.680973 -0.680973 
0.0555538 0.0555538 
-0.187941 -0.187941 
-0.331013 -0.331013 
-0.527308 -0.527308 
0.251156 0.251156 
0.319316 0.319316 
0.330943 0.330943 
0.166298 0.166298 
-0.687045 -0.687045 
0.0619984 0.0619984 
-0.191737 -0.191737 
-0.335616 -0.335616 
-0.523977 -0.523977 
0.247685 0.247685 
0.321167 0.321167 
0.338581 0.338581 
0.170904 0.170904 
-0.691824 -0.691824 
0.0716065 0.0716065 
-0.194004 -0.194004 
-0.337815 -0.337815 
-0.519515 -0.519515 
0.244526 0.244526 
0.322576 0.322576 
0.348291 0.348291 
0.175962 0.175962 
-0.696068 -0.696068 
0.0771665 0.0771665 
-0.196218 -0.196218 
-0.337461 -0.337461 
-0.514447 -0.514447 
0.240467 0.240467 
0.320083 0.320083 
0.35272 0.35272 
0.180362 0.180362 
-0.700406 -0.700406 
0.0779165 0.0779165 
-0.199336 -0.199336 
-0.338995 -0.338995 
-0.508083 -0.508083 
0.238162 0.238162 
0.312205 0.312205 
0.357685 0.357685 
0.184388 0.184388 
-0.703331 -0.703331 
0.0764085 0.0764085 
-0.201382 -0.201382 
-0.340969 -0.340969 
-0.502691 -0.502691 
0.242741 0.242741 
0.306116 0.306116 
0.362892 0.362892 
0.189302 0.189302 
-0.707205 -0.707205 
0.07772 0.07772 
-0.200333 -0.200333 
-0.347089 -0.347089 
-0.497609 -0.497609 
0.246796 0.246796 
0.304036 0.304036 
0.37043 0.37043 
0.195535 0.195535 
-0.708748 -0.708748 
0.0807205 0.0807205 
-0.199326 -0.199326 
-0.355521 -0.355521 
-0.495633 -0.495633 
0.244743 0.244743 
0.30203 0.30203 
0.381404 0.381404 
0.201866 0.201866 
-0.717828 -0.717828 
0.0858724 0.0858724 
-0.193637 -0.193637 
-0.359978 -0.359978 
-0.494739 -0.494739 
0.25094 0.25094 
0.297474 0.297474 
0.392517 0.392517 
0.209446 0.209446 
-0.726532 -0.726532 
0.0886397 0.0886397 
-0.190401 -0.190401 
-0.361105 -0.361105 
-0.492846 -0.492846 
0.254563 0.254563 
0.291727 0.291727 
0.405145 0.405145 
0.217356 0.217356 
-0.736553 -0.736553 
0.0860997 0.0860997 
-0.181961 -0.181961 
-0.362047 -0.362047 
-0.492697 -0.492697 
0.261008 0.261008 
0.28811 0.28811 
0.416859 0.416859 
0.228546 0.228546 
-0.743714 -0.743714 
0.0845531 0.0845531 
-0.171899 -0.171899 
-0.362969 -0.362969 
-0.494929 -0.494929 
0.268214 0.268214 
0.282925 0.282925 
0.426639 0.426639 
0.240937 0.240937 
-0.751318 -0.751318 
0.0802532 0.0802532 
-0.16207 -0.16207 
-0.366177 -0.366177 
-0.496774 -0.496774 
0.273325 0.273325 
0.281543 0.281543 
0.436472 0.436472 
0.252445 0.252445 
-0.762503 -0.762503 
0.0783845 0.0783845 
-0.150695 -0.150695 
-0.37094 -0.37094 
-0.50089 -0.50089 
0.279263 0.279263 
0.276518 0.276518 
0.445741 0.445741 
0.265159 0.265159 
-0.770553 -0.770553 
0.0719544 0.0719544 
-0.139252 -0.139252 
-0.368557 -0.368557 
-0.499244 -0.499244 
0.286977 0.286977 
0.265437 0.265437 
0.454115 0.454115 
0.276979 0.276979 
-0.775458 -0.775458 
0.0664624 0.0664624 
-0.128871 -0.128871 
-0.366984 -0.366984 
-0.498335 -0.498335 
0.292424 0.292424 
0.254496 0.254496 
0.460904 0.460904 
0.288081 0.288081 
-0.777059 -0.777059 
0.0659019 0.0659019 
-0.120295 -0.120295 
-0.369067 -0.369067 
-0.499697 -0.499697 
0.299229 0.299229 
0.244899 0.244899 
0.472698 0.472698 
0.300622 0.300622 
-0.777484 -0.777484 
0.0627676 0.0627676 
-0.109539 -0.109539 
-0.367179 -0.367179 
-0.496639 -0.496639 
0.302241 0.302241 
0.23455 0.23455 
0.485711 0.485711 
0.313824 0.313824 
-0.774459 -0.774459 
0.058282 0.058282 
-0.097268 -0.097268 
-0.369051 -0.369051 
-0.496438 -0.496438 
0.3078 0.3078 
0.226629 0.226629 
0.497706 0.497706 
0.324624 0.324624 
-0.773378 -0.773378 
0.0559809 0.0559809 
-0.087228 -0.087228 
-0.374189 -0.374189 
-0.496095 -0.496095 
0.313419 0.313419 
0.217961 0.217961 
0.507891 0.507891 
0.336516 0.336516 
-0.771559 -0.771559 
0.0559778 0.0559778 
-0.0758997 -0.0758997 
-0.378707 -0.378707 
-0.496653 -0.496653 
0.320114 0.320114 
0.210375 0.210375 
0.51765 0.51765 
0.343952 0.343952 
-0.770374 -0.770374 
0.0532238 0.0532238 
-0.0701616 -0.0701616 
-0.381447 -0.381447 
-0.491835 -0.491835 
0.326668 0.326668 
0.204498 0.204498 
0.525168 0.525168 
0.351887 0.351887 
-0.769012 -0.769012 
0.0511487 0.0511487 
-0.0632686 -0.0632686 
-0.382569 -0.382569 
-0.488528 -0.488528 
0.336182 0.336182 
0.197899 0.197899 
0.530321 0.530321 
0.357569 0.357569 
-0.766092 -0.766092 
0.0462755 0.0462755 
-0.0554341 -0.0554341 
-0.380176 -0.380176 
-0.484613 -0.484613 
0.346622 0.346622 
0.191583 0.191583 
0.530589 0.530589 
0.359994 0.359994 
-0.765249 -0.765249 
0.0416018 0.0416018 
-0.0457906 -0.0457906 
-0.377799 -0.377799 
-0.483991 -0.483991 
0.353216 0.353216 
0.186646 0.186646 
0.532635 0.532635 
0.359566 0.359566 
-0.766569 -0.766569 
0.0379151 0.0379151 
-0.0388309 -0.0388309 
-0.372579 -0.372579 
-0.48517 -0.48517 
0.36001 0.36001 
0.182543 0.182543 
0.532496 0.532496 
0.35837 0.35837 
-0.763468 -0.763468 
0.0329027 0.0329027 
-0.0354159 -0.0354159 
-0.367883 -0.367883 
-0.485422 -0.485422 
0.363799 0.363799 
0.180211 0.180211 
0.532168 0.532168 
0.356761 0.356761 
-0.759859 -0.759859 
0.0281547 0.0281547 
-0.0304852 -0.0304852 
-0.36261 -0.36261 
-0.484108 -0.484108 
0.364637 0.364637 
0.178948 0.178948 
0.528096 0.528096 
0.351676 0.351676 
-0.753067 -0.753067 
0.0200607 0.0200607 
-0.0259807 -0.0259807 
-0.357231 -0.357231 
-0.4825 -0.4825 
0.366033 0.366033 
0.178591 0.178591 
0.523998 0.523998 
0.34615 0.34615 
-0.743444 -0.743444 
0.0106843 0.0106843 
-0.0203353 -0.0203353 
-0.351998 -0.351998 
-0.482531 -0.482531 
0.36645 0.36645 
0.174643 0.174643 
0.517873 0.517873 
0.343657 0.343657 
-0.730725 -0.730725 
0.00361499 0.00361499 
-0.0125921 -0.0125921 
-0.349664 -0.349664 
-0.482881 -0.482881 
0.369172 0.369172 
0.172291 0.172291 
0.513662 0.513662 
0.340968 0.340968 
-0.717281 -0.717281 
-0.0018241 -0.0018241 
-0.00485606 -0.00485606 
-0.345364 -0.345364 
-0.481693 -0.481693 
0.367414 0.367414 
0.171552 0.171552 
0.508842 0.508842 
0.33972 0.33972 
-0.709393 -0.709393 
-0.00804945 -0.00804945 
0.0037627 0.0037627 
-0.342121 -0.342121 
-0.482771 -0.482771 
0.368078 0.368078 
0.17328 0.17328 
0.501866 0.501866 
0.342128 0.342128 
-0.705132 -0.705132 
-0.0107828 -0.0107828 
0.0157901 0.0157901 
-0.340765 -0.340765 
-0.482155 -0.482155 
0.371019 0.371019 
0.178017 0.178017 
0.49435 0.49435 
0.34153 0.34153 
-0.698951 -0.698951 
-0.0107439 -0.0107439 
0.0289427 0.0289427 
-0.340724 -0.340724 
-0.479806 -0.479806 
0.374549 0.374549 
0.18134 0.18134 
0.48762 0.48762 
0.339008 0.339008 
-0.695266 -0.695266 
-0.0103424 -0.0103424 
0.0428318 0.0428318 
-0.337896 -0.337896 
-0.476915 -0.476915 
0.381204 0.381204 
0.185669 0.185669 
0.480547 0.480547 
0.336556 0.336556 
-0.689967 -0.689967 
-0.00867033 -0.00867033 
0.0560404 0.0560404 
-0.329492 -0.329492 
-0.475753 -0.475753 
0.389888 0.389888 
0.191646 0.191646 
0.472211 0.472211 
0.3327 0.3327 
-0.681451 -0.681451 
-0.00334359 -0.00334359 
0.0691985 0.0691985 
-0.320608 -0.320608 
-0.469033 -0.469033 
0.401432 0.401432 
0.196524 0.196524 
0.465107 0.465107 
0.324632 0.324632 
-0.669034 -0.669034 
-0.000642954 -0.000642954 
0.0816127 0.0816127 
-0.313654 -0.313654 
-0.463864 -0.463864 
0.411245 0.411245 
0.198707 0.198707 
0.451878 0.451878 
0.318326 0.318326 
-0.658827 -0.658827 
0.000647783 0.000647783 
0.0903736 0.0903736 
-0.310448 -0.310448 
-0.456419 -0.456419 
0.416204 0.416204 
0.200817 0.200817 
0.442794 0.442794 
0.311713 0.311713 
-0.649233 -0.649233 
0.00436189 0.00436189 
0.0981727 0.0981727 
-0.305433 -0.305433 
-0.452453 -0.452453 
0.416051 0.416051 
0.204924 0.204924 
0.436804 0.436804 
0.302511 0.302511 
-0.63851 -0.63851 
0.0105814 0.0105814 
0.103069 0.103069 
-0.301497 -0.301497 
-0.449378 -0.449378 
0.414736 0.414736 
0.206325 0.206325 
0.434274 0.434274 
0.292339 0.292339 
-0.632829 -0.632829 
0.0161772 0.0161772 
0.10477 0.10477 
-0.29882 -0.29882 
-0.448989 -0.448989 
0.416817 0.416817 
0.206993 0.206993 
0.432005 0.432005 
0.279889 0.279889 
-0.627193 -0.627193 
0.0212366 0.0212366 
0.10532 0.10532 
-0.297316 -0.297316 
-0.445921 -0.445921 
0.416108 0.416108 
0.209638 0.209638 
0.428629 0.428629 
0.268068 0.268068 
-0.622696 -0.622696 
0.0274348 0.0274348 
0.109256 0.109256 
-0.297678 -0.297678 
-0.443299 -0.443299 
0.412666 0.412666 
0.21177 0.21177 
0.431364 0.431364 
0.258555 0.258555 
-0.619255 -0.619255 
0.0311941 0.0311941 
0.116493 0.116493 
-0.301692 -0.301692 
-0.43823 -0.43823 
0.406529 0.406529 
0.217885 0.217885 
0.434352 0.434352 
0.251333 0.251333 
-0.615866 -0.615866 
0.0350784 0.0350784 
0.123155 0.123155 
-0.302675 -0.302675 
-0.436006 -0.436006 
0.403036 0.403036 
0.224792 0.224792 
0.440541 0.440541 
0.245107 0.245107 
-0.610151 -0.610151 
0.0384654 0.0384654 
0.135156 0.135156 
-0.301447 -0.301447 
-0.43557 -0.43557 
0.396068 0.396068 
0.232134 0.232134 
0.443955 0.443955 
0.239939 0.239939 
-0.604259 -0.604259 
0.0461889 0.0461889 
0.145492 0.145492 
-0.302315 -0.302315 
-0.438294 -0.438294 
0.38817 0.38817 
0.23676 0.23676 
0.445856 0.445856 
0.235205 0.235205 
-0.594939 -0.594939 
0.0483348 0.0483348 
0.158436 0.158436 
-0.302454 -0.302454 
-0.443831 -0.443831 
0.378386 0.378386 
0.237274 0.237274 
0.448208 0.448208 
0.228755 0.228755 
-0.58539 -0.58539 
0.0506171 0.0506171 
0.169459 0.169459 
-0.30365 -0.30365 
-0.445345 -0.445345 
0.372059 0.372059 
0.23998 0.23998 
0.451174 0.451174 
0.222214 0.222214 
-0.57683 -0.57683 
0.0520855 0.0520855 
0.18254 0.18254 
-0.299472 -0.299472 
-0.447294 -0.447294 
0.367995 0.367995 
0.241768 0.241768 
0.453765 0.453765 
0.219116 0.219116 
-0.57305 -0.57305 
0.0527223 0.0527223 
0.195829 0.195829 
-0.295586 -0.295586 
-0.448664 -0.448664 
0.366065 0.366065 
0.243782 0.243782 
0.457379 0.457379 
0.212906 0.212906 
-0.568321 -0.568321 
0.0520173 0.0520173 
0.210162 0.210162 
-0.289577 -0.289577 
-0.448974 -0.448974 
0.365924 0.365924 
0.246336 0.246336 
0.461186 0.461186 
0.211993 0.211993 
-0.562146 -0.562146 
0.0513869 0.0513869 
0.222833 0.222833 
-0.287057 -0.287057 
-0.447279 -0.447279 
0.367935 0.367935 
0.24747 0.24747 
0.468278 0.468278 
0.209704 0.209704 
-0.553175 -0.553175 
0.047364 0.047364 
0.231871 0.231871 
-0.286726 -0.286726 
-0.448871 -0.448871 
0.363614 0.363614 
0.2463 0.2463 
0.474014 0.474014 
0.208783 0.208783 
-0.543601 -0.543601 
0.0437732 0.0437732 
0.240294 0.240294 
-0.285052 -0.285052 
-0.446295 -0.446295 
0.359047 0.359047 
0.244553 0.244553 
0.479217 0.479217 
0.210051 0.210051 
-0.534644 -0.534644 
0.0416355 0.0416355 
0.243097 0.243097 
-0.289002 -0.289002 
-0.444634 -0.444634 
0.355752 0.355752 
0.244687 0.244687 
0.482158 0.482158 
0.211068 0.211068 
-0.523602 -0.523602 
0.0360905 0.0360905 
0.245375 0.245375 
-0.297123 -0.297123 
-0.438818 -0.438818 
0.355011 0.355011 
0.24546 0.24546 
0.485168 0.485168 
0.214723 0.214723 
-0.51041 -0.51041 
0.0293433 0.0293433 
0.247008 0.247008 
-0.306449 -0.306449 
-0.434253 -0.434253 
0.35323 0.35323 
0.242603 0.242603 
0.490536 0.490536 
0.221547 0.221547 
-0.49631 -0.49631 
0.0203554 0.0203554 
0.250786 0.250786 
-0.314143 -0.314143 
-0.429349 -0.429349 
0.35532 0.35532 
0.241006 0.241006 
0.495974 0.495974 
0.227871 0.227871 
-0.483956 -0.483956 
0.0166882 0.0166882 
0.255369 0.255369 
-0.325054 -0.325054 
-0.429141 -0.429141 
0.360998 0.360998 
0.239062 0.239062 
0.496901 0.496901 
0.236049 0.236049 
-0.470919 -0.470919 
0.0122842 0.0122842 
0.260885 0.260885 
-0.334908 -0.334908 
-0.42819 -0.42819 
0.366784 0.366784 
0.234306 0.234306 
0.500559 0.500559 
0.244372 0.244372 
-0.462822 -0.462822 
0.00841806 0.00841806 
0.265256 0.265256 
-0.34707 -0.34707 
-0.426946 -0.426946 
0.370337 0.370337 
0.231874 0.231874 
0.505625 0.505625 
0.250792 0.250792 
-0.459352 -0.459352 
0.00680852 0.00680852 
0.267603 0.267603 
-0.35792 -0.35792 
-0.426389 -0.426389 
0.374096 0.374096 
0.229429 0.229429 
0.511275 0.511275 
0.254216 0.254216 
-0.453681 -0.453681 
0.00786957 0.00786957 
0.269402 0.269402 
-0.367601 -0.367601 
-0.426135 -0.426135 
0.378849 0.378849 
0.225136 0.225136 
0.514783 0.514783 
0.256885 0.256885 
-0.445227 -0.445227 
0.00639768 0.00639768 
0.271294 0.271294 
-0.376028 -0.376028 
-0.426749 -0.426749 
0.383044 0.383044 
0.221274 0.221274 
0.518244 0.518244 
0.258779 0.258779 
-0.434391 -0.434391 
0.00329586 0.00329586 
0.271362 0.271362 
-0.385329 -0.385329 
-0.43024 -0.43024 
0.385794 0.385794 
0.221391 0.221391 
0.518223 0.518223 
0.261806 0.261806 
-0.42666 -0.42666 
0.00353263 0.00353263 
0.272056 0.272056 
-0.394173 -0.394173 
-0.43237 -0.43237 
0.388876 0.388876 
0.219371 0.219371 
0.517781 0.517781 
0.264196 0.264196 
-0.416078 -0.416078 
0.0021164 0.0021164 
0.274162 0.274162 
-0.404442 -0.404442 
-0.434097 -0.434097 
0.391587 0.391587 
0.216746 0.216746 
0.513749 0.513749 
0.267748 0.267748 
-0.409803 -0.409803 
-0.00359537 -0.00359537 
0.274254 0.274254 
-0.410998 -0.410998 
-0.434861 -0.434861 
0.39484 0.39484 
0.214805 0.214805 
0.509654 0.509654 
0.270376 0.270376 
-0.406609 -0.406609 
-0.00992057 -0.00992057 
0.273993 0.273993 
-0.415116 -0.415116 
-0.439609 -0.439609 
0.398309 0.398309 
0.21405 0.21405 
0.504703 0.504703 
0.271175 0.271175 
-0.405091 -0.405091 
-0.0149906 -0.0149906 
0.274928 0.274928 
-0.416384 -0.416384 
-0.44298 -0.44298 
0.401071 0.401071 
0.211805 0.211805 
0.498859 0.498859 
0.270686 0.270686 
-0.401777 -0.401777 
-0.0149697 -0.0149697 
0.275855 0.275855 
-0.411596 -0.411596 
-0.441865 -0.441865 
0.407486 0.407486 
0.211441 0.211441 
0.492775 0.492775 
0.268815 0.268815 
-0.397333 -0.397333 
-0.0163757 -0.0163757 
0.280017 0.280017 
-0.4071 -0.4071 
-0.438123 -0.438123 
0.416069 0.416069 
0.209358 0.209358 
0.486745 0.486745 
0.270638 0.270638 
-0.393555 -0.393555 
-0.0158674 -0.0158674 
0.281134 0.281134 
-0.401675 -0.401675 
-0.433654 -0.433654 
0.419786 0.419786 
0.208017 0.208017 
0.484144 0.484144 
0.273898 0.273898 
-0.389234 -0.389234 
-0.0165261 -0.0165261 
0.282299 0.282299 
-0.393499 -0.393499 
-0.42768 -0.42768 
0.421748 0.421748 
0.203553 0.203553 
0.48086 0.48086 
0.274839 0.274839 
-0.385484 -0.385484 
-0.0194872 -0.0194872 
0.281045 0.281045 
-0.387531 -0.387531 
-0.426868 -0.426868 
0.424763 0.424763 
0.201578 0.201578 
0.482803 0.482803 
0.274763 0.274763 
-0.37798 -0.37798 
-0.0186363 -0.0186363 
0.278302 0.278302 
-0.385425 -0.385425 
-0.422984 -0.422984 
0.4251 0.4251 
0.198504 0.198504 
0.487172 0.487172 
0.276458 0.276458 
-0.371328 -0.371328 
-0.0181919 -0.0181919 
0.276596 0.276596 
-0.38627 -0.38627 
-0.419661 -0.419661 
0.418415 0.418415 
0.196805 0.196805 
0.488493 0.488493 
0.279293 0.279293 
-0.361572 -0.361572 
-0.0156227 -0.0156227 
0.274341 0.274341 
-0.383707 -0.383707 
-0.41732 -0.41732 
0.409654 0.409654 
0.191738 0.191738 
0.48644 0.48644 
0.275881 0.275881 
-0.353289 -0.353289 
-0.0171933 -0.0171933 
0.273377 0.273377 
-0.382627 -0.382627 
-0.414543 -0.414543 
0.397908 0.397908 
0.187867 0.187867 
0.483647 0.483647 
0.272675 0.272675 
-0.343531 -0.343531 
-0.01526 -0.01526 
0.271219 0.271219 
-0.381388 -0.381388 
-0.412933 -0.412933 
0.387875 0.387875 
0.184164 0.184164 
0.480594 0.480594 
0.267115 0.267115 
-0.336566 -0.336566 
-0.0160073 -0.0160073 
0.273759 0.273759 
-0.375811 -0.375811 
-0.408893 -0.408893 
0.377237 0.377237 
0.182992 0.182992 
0.479274 0.479274 
0.261396 0.261396 
-0.331178 -0.331178 
-0.0151119 -0.0151119 
0.278652 0.278652 
-0.370053 -0.370053 
-0.402003 -0.402003 
0.368715 0.368715 
0.182025 0.182025 
0.478795 0.478795 
0.255034 0.255034 
-0.32412 -0.32412 
-0.0160639 -0.0160639 
0.28189 0.28189 
-0.363167 -0.363167 
-0.399264 -0.399264 
0.360624 0.360624 
0.178152 0.178152 
0.479857 0.479857 
0.245504 0.245504 
-0.316362 -0.316362 
-0.0134927 -0.0134927 
0.282486 0.282486 
-0.357376 -0.357376 
-0.395297 -0.395297 
0.35606 0.35606 
0.168731 0.168731 
0.484121 0.484121 
0.24081 0.24081 
-0.305276 -0.305276 
-0.0115008 -0.0115008 
0.282778 0.282778 
-0.353707 -0.353707 
-0.388964 -0.388964 
0.353079 0.353079 
0.162316 0.162316 
0.486761 0.486761 
0.236305 0.236305 
-0.29636 -0.29636 
-0.00648967 -0.00648967 
0.283592 0.283592 
-0.34887 -0.34887 
-0.385941 -0.385941 
0.354327 0.354327 
0.161766 0.161766 
0.489818 0.489818 
0.232285 0.232285 
-0.288786 -0.288786 
-0.000719325 -0.000719325 
0.28697 0.28697 
-0.340372 -0.340372 
-0.377076 -0.377076 
0.350387 0.350387 
0.162375 0.162375 
0.495564 0.495564 
0.228858 0.228858 
-0.28197 -0.28197 
0.00687604 0.00687604 
0.288838 0.288838 
-0.332668 -0.332668 
-0.374374 -0.374374 
0.344589 0.344589 
0.165349 0.165349 
0.498421 0.498421 
0.225139 0.225139 
-0.276344 -0.276344 
0.0108939 0.0108939 
0.289738 0.289738 
-0.321899 -0.321899 
-0.371861 -0.371861 
0.343148 0.343148 
0.163758 0.163758 
0.500989 0.500989 
0.220119 0.220119 
-0.271581 -0.271581 
0.015321 0.015321 
0.290311 0.290311 
-0.309796 -0.309796 
-0.368923 -0.368923 
0.338778 0.338778 
0.164565 0.164565 
0.504752 0.504752 
0.212361 0.212361 
-0.268283 -0.268283 
0.0207861 0.0207861 
0.287754 0.287754 
-0.296022 -0.296022 
-0.363161 -0.363161 
0.332226 0.332226 
0.164613 0.164613 
0.507159 0.507159 
0.203194 0.203194 
-0.266932 -0.266932 
0.0257314 0.0257314 
0.286036 0.286036 
-0.286018 -0.286018 
-0.357908 -0.357908 
0.326357 0.326357 
0.167623 0.167623 
0.50963 0.50963 
0.194574 0.194574 
-0.263564 -0.263564 
0.0274185 0.0274185 
0.28725 0.28725 
-0.276885 -0.276885 
-0.35341 -0.35341 
0.319423 0.319423 
0.170915 0.170915 
0.512355 0.512355 
0.190122 0.190122 
-0.261162 -0.261162 
0.0293228 0.0293228 
0.288498 0.288498 
-0.271909 -0.271909 
-0.351513 -0.351513 
0.311072 0.311072 
0.173241 0.173241 
0.513823 0.513823 
0.186103 0.186103 
-0.258833 -0.258833 
0.0348661 0.0348661 
0.290283 0.290283 
-0.266644 -0.266644 
-0.352181 -0.352181 
0.306378 0.306378 
0.17624 0.17624 
0.51235 0.51235 
0.18172 0.18172 
-0.257941 -0.257941 
0.0407362 0.0407362 
0.291594 0.291594 
-0.261509 -0.261509 
-0.35313 -0.35313 
0.299588 0.299588 
0.17453 0.17453 
0.51025 0.51025 
0.17829 0.17829 
-0.255614 -0.255614 
0.0424113 0.0424113 
0.295333 0.295333 
-0.259625 -0.259625 
-0.355051 -0.355051 
0.296445 0.296445 
0.172637 0.172637 
0.505045 0.505045 
0.173957 0.173957 
-0.251234 -0.251234 
0.0404454 0.0404454 
0.300064 0.300064 
-0.255551 -0.255551 
-0.352568 -0.352568 
0.295449 0.295449 
0.169827 0.169827 
0.500325 0.500325 
0.171989 0.171989 
-0.244643 -0.244643 
0.0381057 0.0381057 
0.306594 0.306594 
-0.255695 -0.255695 
-0.351512 -0.351512 
0.293512 0.293512 
0.165786 0.165786 
0.495844 0.495844 
0.172816 0.172816 
-0.245747 -0.245747 
0.0385938 0.0385938 
0.312432 0.312432 
-0.254519 -0.254519 
-0.351694 -0.351694 
0.288409 0.288409 
0.161785 0.161785 
0.488656 0.488656 
0.172235 0.172235 
-0.247409 -0.247409 
0.0397927 0.0397927 
0.318768 0.318768 
-0.253234 -0.253234 
-0.348077 -0.348077 
0.280539 0.280539 
0.160306 0.160306 
0.482694 0.482694 
0.171533 0.171533 
-0.246486 -0.246486 
0.0409926 0.0409926 
0.325128 0.325128 
-0.253795 -0.253795 
-0.346324 -0.346324 
0.274131 0.274131 
0.160115 0.160115 
0.47719 0.47719 
0.174389 0.174389 
-0.248392 -0.248392 
0.0439123 0.0439123 
0.330454 0.330454 
-0.249875 -0.249875 
-0.343792 -0.343792 
0.269094 0.269094 
0.160653 0.160653 
0.469428 0.469428 
0.17934 0.17934 
-0.249404 -0.249404 
0.0453679 0.0453679 
0.336781 0.336781 
-0.248292 -0.248292 
-0.339316 -0.339316 
0.266702 0.266702 
0.161647 0.161647 
0.458628 0.458628 
0.183199 0.183199 
-0.249091 -0.249091 
0.0483968 0.0483968 
0.342546 0.342546 
-0.246756 -0.246756 
-0.332731 -0.332731 
0.266152 0.266152 
0.161847 0.161847 
0.449102 0.449102 
0.187677 0.187677 
-0.247361 -0.247361 
0.0520121 0.0520121 
0.348522 0.348522 
-0.241576 -0.241576 
-0.32632 -0.32632 
0.272278 0.272278 
0.159971 0.159971 
0.444888 0.444888 
0.187662 0.187662 
-0.245069 -0.245069 
0.0527556 0.0527556 
0.352431 0.352431 
-0.23918 -0.23918 
-0.321797 -0.321797 
0.273891 0.273891 
0.161041 0.161041 
0.439 0.439 
0.188386 0.188386 
-0.240201 -0.240201 
0.0526302 0.0526302 
0.356572 0.356572 
-0.236409 -0.236409 
-0.315946 -0.315946 
0.277214 0.277214 
0.16139 0.16139 
0.432119 0.432119 
0.191025 0.191025 
-0.234982 -0.234982 
0.0537989 0.0537989 
0.358443 0.358443 
-0.231128 -0.231128 
-0.311222 -0.311222 
0.278712 0.278712 
0.16277 0.16277 
0.427562 0.427562 
0.195733 0.195733 
-0.230157 -0.230157 
0.0582144 0.0582144 
0.356029 0.356029 
-0.228275 -0.228275 
-0.307526 -0.307526 
0.28136 0.28136 
0.161309 0.161309 
