t PE VE R00
84068 11.097 1.14289 0.206456
84069 11.1035 1.13949 0.206543
84070 11.11 1.1361 0.20663
84071 11.1165 1.13272 0.206716
84072 11.123 1.12934 0.206803
84073 11.1295 1.12597 0.20689
84074 11.136 1.1226 0.206976
84075 11.1425 1.11925 0.207063
84076 11.149 1.11589 0.207149
84077 11.1555 1.11255 0.207236
84078 11.1619 1.10921 0.207322
84079 11.1684 1.10588 0.207408
84080 11.1748 1.10256 0.207495
84081 11.1813 1.09925 0.207581
84082 11.1877 1.09594 0.207667
84083 11.1941 1.09264 0.207754
84084 11.2005 1.08935 0.20784
84085 11.2069 1.08606 0.207926
84086 11.2133 1.08279 0.208012
84087 11.2197 1.07952 0.208098
84088 11.2261 1.07626 0.208184
84089 11.2324 1.07301 0.20827
84090 11.2388 1.06976 0.208356
84091 11.2451 1.06653 0.208442
84092 11.2515 1.0633 0.208528
84093 11.2578 1.06008 0.208614
84094 11.2641 1.05687 0.208699
84095 11.2705 1.05367 0.208785
84096 11.2768 1.05048 0.208871
84097 11.2831 1.0473 0.208956
84098 11.2894 1.04413 0.209042
84099 11.2957 1.04096 0.209128
84100 11.3019 1.03781 0.209213
84101 11.3082 1.03466 0.209299
84102 11.3145 1.03153 0.209384
84103 11.3207 1.0284 0.20947
84104 11.327 1.02528 0.209555
84105 11.3332 1.02218 0.20964
84106 11.3394 1.01908 0.209726
84107 11.3457 1.01599 0.209811
84108 11.3519 1.01292 0.209896
84109 11.3581 1.00985 0.209981
84110 11.3643 1.00679 0.210066
84111 11.3705 1.00375 0.210151
84112 11.3767 1.00071 0.210237
84113 11.3828 0.997685 0.210322
84114 11.389 0.99467 0.210407
84115 11.3952 0.991665 0.210491
84116 11.4013 0.988672 0.210576
84117 11.4075 0.985689 0.210661
84118 11.4136 0.982717 0.210746
84119 11.4198 0.979757 0.210831
84120 11.4259 0.976807 0.210916
84121 11.432 0.973868 0.211
84122 11.4381 0.970941 0.211085
84123 11.4442 0.968025 0.21117
84124 11.4503 0.965121 0.211254
84125 11.4564 0.962228 0.211339
84126 11.4625 0.959346 0.211423
84127 11.4685 0.956476 0.211508
84128 11.4746 0.953618 0.211592
84129 11.4806 0.950772 0.211676
84130 11.4867 0.947938 0.211761
84131 11.4927 0.945115 0.211845
84132 11.4988 0.942305 0.211929
84133 11.5048 0.939507 0.212014
84134 11.5108 0.936721 0.212098
84135 11.5168 0.933947 0.212182
84136 11.5228 0.931185 0.212266
84137 11.5288 0.928436 0.21235
84138 11.5348 0.9257 0.212434
84139 11.5408 0.922976 0.212518
84140 11.5468 0.920265 0.212602
84141 11.5527 0.917566 0.212686
84142 11.5587 0.91488 0.21277
84143 11.5647 0.912207 0.212854
84144 11.5706 0.909547 0.212937
84145 11.5765 0.9069 0.213021
84146 11.5825 0.904266 0.213105
84147 11.5884 0.901645 0.213189
84148 11.5943 0.899038 0.213272
84149 11.6002 0.896443 0.213356
84150 11.6061 0.893862 0.213439
84151 11.612 0.891294 0.213523
84152 11.6179 0.88874 0.213606
84153 11.6238 0.886199 0.21369
84154 11.6297 0.883672 0.213773
84155 11.6355 0.881159 0.213857
84156 11.6414 0.878659 0.21394
84157 11.6472 0.876173 0.214023
84158 11.6531 0.8737 0.214106
84159 11.6589 0.871242 0.21419
84160 11.6647 0.868798 0.214273
84161 11.6706 0.866367 0.214356
84162 11.6764 0.863951 0.214439
84163 11.6822 0.861549 0.214522
84164 11.688 0.859161 0.214605
84165 11.6938 0.856787 0.214688
84166 11.6996 0.854427 0.214771
84167 11.7053 0.852082 0.214854
84168 11.7111 0.849751 0.214937
84169 11.7169 0.847435 0.21502
84170 11.7226 0.845133 0.215102
84171 11.7284 0.842845 0.215185
84172 11.7341 0.840573 0.215268
84173 11.7399 0.838315 0.21535
84174 11.7456 0.836071 0.215433
84175 11.7513 0.833842 0.215516
84176 11.757 0.831629 0.215598
84177 11.7627 0.829429 0.215681
84178 11.7684 0.827245 0.215763
84179 11.7741 0.825076 0.215846
84180 11.7798 0.822922 0.215928
84181 11.7855 0.820783 0.21601
84182 11.7912 0.818658 0.216093
84183 11.7968 0.816549 0.216175
84184 11.8025 0.814455 0.216257
84185 11.8081 0.812377 0.216339
84186 11.8138 0.810313 0.216421
84187 11.8194 0.808265 0.216504
84188 11.8251 0.806232 0.216586
84189 11.8307 0.804215 0.216668
84190 11.8363 0.802212 0.21675
84191 11.8419 0.800226 0.216832
84192 11.8475 0.798254 0.216914
84193 11.8531 0.796298 0.216995
84194 11.8587 0.794358 0.217077
84195 11.8643 0.792433 0.217159
84196 11.8698 0.790524 0.217241
84197 11.8754 0.788631 0.217323
84198 11.8809 0.786753 0.217404
84199 11.8865 0.784891 0.217486
84200 11.892 0.783044 0.217568
84201 11.8976 0.781214 0.217649
84202 11.9031 0.779399 0.217731
84203 11.9086 0.7776 0.217812
84204 11.9141 0.775816 0.217894
84205 11.9196 0.774049 0.217975
84206 11.9251 0.772298 0.218056
84207 11.9306 0.770562 0.218138
84208 11.9361 0.768842 0.218219
84209 11.9416 0.767139 0.2183
84210 11.947 0.765451 0.218382
84211 11.9525 0.763779 0.218463
84212 11.958 0.762123 0.218544
84213 11.9634 0.760484 0.218625
84214 11.9688 0.75886 0.218706
84215 11.9743 0.757253 0.218787
84216 11.9797 0.755661 0.218868
84217 11.9851 0.754086 0.218949
84218 11.9905 0.752527 0.21903
84219 11.9959 0.750984 0.219111
84220 12.0013 0.749457 0.219192
84221 12.0067 0.747946 0.219273
84222 12.0121 0.746452 0.219354
84223 12.0174 0.744973 0.219434
84224 12.0228 0.743511 0.219515
84225 12.0282 0.742065 0.219596
84226 12.0335 0.740636 0.219676
84227 12.0388 0.739223 0.219757
84228 12.0442 0.737825 0.219837
84229 12.0495 0.736445 0.219918
84230 12.0548 0.73508 0.219998
84231 12.0601 0.733732 0.220079
84232 12.0654 0.7324 0.220159
84233 12.0707 0.731084 0.22024
84234 12.076 0.729785 0.22032
84235 12.0813 0.728502 0.2204
84236 12.0865 0.727235 0.22048
84237 12.0918 0.725985 0.220561
84238 12.097 0.724751 0.220641
84239 12.1023 0.723533 0.220721
84240 12.1075 0.722331 0.220801
84241 12.1128 0.721146 0.220881
84242 12.118 0.719977 0.220961
84243 12.1232 0.718825 0.221041
84244 12.1284 0.717689 0.221121
84245 12.1336 0.716569 0.221201
84246 12.1388 0.715465 0.221281
84247 12.1439 0.714378 0.221361
84248 12.1491 0.713307 0.221441
84249 12.1543 0.712252 0.22152
84250 12.1594 0.711214 0.2216
84251 12.1646 0.710192 0.22168
84252 12.1697 0.709186 0.221759
84253 12.1748 0.708196 0.221839
84254 12.18 0.707223 0.221919
84255 12.1851 0.706266 0.221998
84256 12.1902 0.705325 0.222078
84257 12.1953 0.7044 0.222157
84258 12.2004 0.703492 0.222237
84259 12.2054 0.7026 0.222316
84260 12.2105 0.701724 0.222395
84261 12.2156 0.700864 0.222475
84262 12.2206 0.70002 0.222554
84263 12.2257 0.699193 0.222633
84264 12.2307 0.698381 0.222712
84265 12.2357 0.697586 0.222792
84266 12.2407 0.696807 0.222871
84267 12.2458 0.696044 0.22295
84268 12.2508 0.695297 0.223029
84269 12.2557 0.694565 0.223108
84270 12.2607 0.69385 0.223187
84271 12.2657 0.693151 0.223266
84272 12.2707 0.692468 0.223345
84273 12.2756 0.691801 0.223424
84274 12.2806 0.69115 0.223502
84275 12.2855 0.690515 0.223581
84276 12.2904 0.689895 0.22366
84277 12.2953 0.689292 0.223739
84278 12.3003 0.688704 0.223817
84279 12.3052 0.688132 0.223896
84280 12.31 0.687576 0.223975
84281 12.3149 0.687036 0.224053
84282 12.3198 0.686511 0.224132
84283 12.3247 0.686002 0.22421
84284 12.3295 0.685509 0.224289
84285 12.3343 0.685031 0.224367
84286 12.3392 0.684569 0.224446
84287 12.344 0.684122 0.224524
84288 12.3488 0.683691 0.224602
84289 12.3536 0.683275 0.224681
84290 12.3584 0.682875 0.224759
84291 12.3632 0.68249 0.224837
84292 12.368 0.682121 0.224915
84293 12.3727 0.681767 0.224994
84294 12.3775 0.681428 0.225072
84295 12.3822 0.681105 0.22515
84296 12.387 0.680796 0.225228
84297 12.3917 0.680503 0.225306
84298 12.3964 0.680225 0.225384
84299 12.4011 0.679963 0.225462
84300 12.4058 0.679715 0.22554
84301 12.4105 0.679482 0.225617
84302 12.4152 0.679265 0.225695
84303 12.4198 0.679062 0.225773
84304 12.4245 0.678874 0.225851
84305 12.4291 0.678701 0.225928
84306 12.4338 0.678543 0.226006
84307 12.4384 0.6784 0.226084
84308 12.443 0.678271 0.226161
84309 12.4476 0.678157 0.226239
84310 12.4522 0.678058 0.226316
84311 12.4568 0.677973 0.226394
84312 12.4613 0.677903 0.226471
84313 12.4659 0.677847 0.226549
84314 12.4704 0.677806 0.226626
84315 12.475 0.677779 0.226704
84316 12.4795 0.677767 0.226781
84317 12.484 0.677768 0.226858
84318 12.4885 0.677785 0.226935
84319 12.493 0.677815 0.227013
84320 12.4975 0.677859 0.22709
84321 12.502 0.677918 0.227167
84322 12.5064 0.67799 0.227244
84323 12.5109 0.678077 0.227321
84324 12.5153 0.678178 0.227398
84325 12.5197 0.678292 0.227475
84326 12.5241 0.67842 0.227552
84327 12.5285 0.678562 0.227629
84328 12.5329 0.678718 0.227706
84329 12.5373 0.678887 0.227783
84330 12.5417 0.67907 0.22786
84331 12.546 0.679267 0.227936
84332 12.5504 0.679477 0.228013
84333 12.5547 0.6797 0.22809
84334 12.559 0.679937 0.228167
84335 12.5633 0.680187 0.228243
84336 12.5676 0.680451 0.22832
84337 12.5719 0.680728 0.228396
84338 12.5762 0.681017 0.228473
84339 12.5804 0.68132 0.228549
84340 12.5847 0.681636 0.228626
84341 12.5889 0.681965 0.228702
84342 12.5931 0.682307 0.228779
84343 12.5974 0.682661 0.228855
84344 12.6015 0.683029 0.228931
84345 12.6057 0.683409 0.229008
84346 12.6099 0.683801 0.229084
84347 12.6141 0.684206 0.22916
84348 12.6182 0.684624 0.229236
84349 12.6223 0.685054 0.229312
84350 12.6265 0.685497 0.229388
84351 12.6306 0.685952 0.229465
84352 12.6347 0.686419 0.229541
84353 12.6388 0.686898 0.229617
84354 12.6428 0.68739 0.229693
84355 12.6469 0.687893 0.229768
84356 12.6509 0.688409 0.229844
84357 12.655 0.688936 0.22992
84358 12.659 0.689475 0.229996
84359 12.663 0.690026 0.230072
84360 12.667 0.690589 0.230148
84361 12.6709 0.691163 0.230223
84362 12.6749 0.691749 0.230299
84363 12.6788 0.692346 0.230375
84364 12.6828 0.692955 0.23045
84365 12.6867 0.693575 0.230526
84366 12.6906 0.694206 0.230601
84367 12.6945 0.694848 0.230677
84368 12.6984 0.695502 0.230752
84369 12.7023 0.696166 0.230828
84370 12.7061 0.696842 0.230903
84371 12.7099 0.697528 0.230979
84372 12.7138 0.698226 0.231054
84373 12.7176 0.698934 0.231129
84374 12.7214 0.699652 0.231205
84375 12.7252 0.700382 0.23128
84376 12.7289 0.701121 0.231355
84377 12.7327 0.701871 0.23143
84378 12.7364 0.702632 0.231505
84379 12.7401 0.703403 0.23158
84380 12.7438 0.704184 0.231655
84381 12.7475 0.704975 0.23173
84382 12.7512 0.705776 0.231805
84383 12.7549 0.706587 0.23188
84384 12.7585 0.707408 0.231955
84385 12.7622 0.708239 0.23203
84386 12.7658 0.709079 0.232105
84387 12.7694 0.709929 0.23218
84388 12.773 0.710789 0.232255
84389 12.7766 0.711658 0.232329
84390 12.7801 0.712536 0.232404
84391 12.7837 0.713424 0.232479
84392 12.7872 0.714321 0.232553
84393 12.7907 0.715227 0.232628
84394 12.7942 0.716142 0.232703
84395 12.7977 0.717066 0.232777
84396 12.8011 0.717999 0.232852
84397 12.8046 0.718941 0.232926
84398 12.808 0.719892 0.233
84399 12.8114 0.720851 0.233075
84400 12.8148 0.721819 0.233149
84401 12.8182 0.722795 0.233224
84402 12.8216 0.72378 0.233298
84403 12.825 0.724772 0.233372
84404 12.8283 0.725773 0.233446
84405 12.8316 0.726783 0.233521
84406 12.8349 0.7278 0.233595
84407 12.8382 0.728825 0.233669
84408 12.8415 0.729858 0.233743
84409 12.8447 0.730899 0.233817
84410 12.848 0.731947 0.233891
84411 12.8512 0.733003 0.233965
84412 12.8544 0.734067 0.234039
84413 12.8576 0.735138 0.234113
84414 12.8608 0.736216 0.234187
84415 12.8639 0.737302 0.234261
84416 12.8671 0.738395 0.234334
84417 12.8702 0.739494 0.234408
84418 12.8733 0.740601 0.234482
84419 12.8764 0.741715 0.234556
84420 12.8795 0.742835 0.234629
84421 12.8825 0.743962 0.234703
84422 12.8855 0.745096 0.234776
84423 12.8886 0.746237 0.23485
84424 12.8916 0.747383 0.234924
84425 12.8945 0.748537 0.234997
84426 12.8975 0.749696 0.235071
84427 12.9005 0.750862 0.235144
84428 12.9034 0.752033 0.235217
84429 12.9063 0.753211 0.235291
84430 12.9092 0.754395 0.235364
84431 12.9121 0.755584 0.235437
84432 12.9149 0.756779 0.235511
84433 12.9178 0.75798 0.235584
84434 12.9206 0.759186 0.235657
84435 12.9234 0.760398 0.23573
84436 12.9262 0.761615 0.235803
84437 12.9289 0.762838 0.235876
84438 12.9317 0.764066 0.23595
84439 12.9344 0.765298 0.236023
84440 12.9371 0.766536 0.236096
84441 12.9398 0.767779 0.236169
84442 12.9425 0.769026 0.236241
84443 12.9452 0.770279 0.236314
84444 12.9478 0.771536 0.236387
84445 12.9504 0.772797 0.23646
84446 12.953 0.774063 0.236533
84447 12.9556 0.775334 0.236606
84448 12.9582 0.776608 0.236678
84449 12.9607 0.777887 0.236751
84450 12.9632 0.77917 0.236824
84451 12.9657 0.780457 0.236896
84452 12.9682 0.781748 0.236969
84453 12.9707 0.783043 0.237041
84454 12.9731 0.784342 0.237114
84455 12.9755 0.785644 0.237186
84456 12.9779 0.78695 0.237259
84457 12.9803 0.788259 0.237331
84458 12.9827 0.789572 0.237404
84459 12.985 0.790888 0.237476
84460 12.9874 0.792208 0.237548
84461 12.9897 0.79353 0.23762
84462 12.992 0.794856 0.237693
84463 12.9942 0.796184 0.237765
84464 12.9965 0.797516 0.237837
84465 12.9987 0.79885 0.237909
84466 13.0009 0.800187 0.237981
84467 13.0031 0.801526 0.238053
84468 13.0053 0.802868 0.238125
84469 13.0074 0.804213 0.238197
84470 13.0095 0.80556 0.238269
84471 13.0116 0.806909 0.238341
84472 13.0137 0.80826 0.238413
84473 13.0158 0.809614 0.238485
84474 13.0178 0.810969 0.238557
84475 13.0198 0.812326 0.238629
84476 13.0218 0.813686 0.238701
84477 13.0238 0.815047 0.238772
84478 13.0258 0.816409 0.238844
84479 13.0277 0.817774 0.238916
84480 13.0296 0.819139 0.238987
84481 13.0315 0.820507 0.239059
84482 13.0334 0.821875 0.23913
84483 13.0353 0.823245 0.239202
84484 13.0371 0.824616 0.239273
84485 13.0389 0.825988 0.239345
84486 13.0407 0.827361 0.239416
84487 13.0424 0.828735 0.239488
84488 13.0442 0.83011 0.239559
84489 13.0459 0.831485 0.23963
84490 13.0476 0.832861 0.239702
84491 13.0493 0.834238 0.239773
84492 13.051 0.835616 0.239844
84493 13.0526 0.836993 0.239915
84494 13.0542 0.838372 0.239987
84495 13.0558 0.83975 0.240058
84496 13.0574 0.841129 0.240129
84497 13.0589 0.842507 0.2402
84498 13.0604 0.843886 0.240271
84499 13.0619 0.845265 0.240342
84500 13.0634 0.846643 0.240413
84501 13.0649 0.848021 0.240484
84502 13.0663 0.849399 0.240555
84503 13.0677 0.850777 0.240625
84504 13.0691 0.852154 0.240696
84505 13.0705 0.853531 0.240767
84506 13.0718 0.854907 0.240838
84507 13.0732 0.856282 0.240909
84508 13.0745 0.857657 0.240979
84509 13.0757 0.859031 0.24105
84510 13.077 0.860404 0.24112
84511 13.0782 0.861776 0.241191
84512 13.0794 0.863147 0.241262
84513 13.0806 0.864516 0.241332
84514 13.0818 0.865885 0.241403
84515 13.0829 0.867252 0.241473
84516 13.084 0.868618 0.241543
84517 13.0851 0.869982 0.241614
84518 13.0862 0.871345 0.241684
84519 13.0873 0.872706 0.241754
84520 13.0883 0.874066 0.241825
84521 13.0893 0.875424 0.241895
84522 13.0903 0.87678 0.241965
84523 13.0912 0.878134 0.242035
84524 13.0921 0.879486 0.242105
84525 13.093 0.880837 0.242176
84526 13.0939 0.882185 0.242246
84527 13.0948 0.883531 0.242316
84528 13.0956 0.884874 0.242386
84529 13.0964 0.886216 0.242456
84530 13.0972 0.887555 0.242526
84531 13.098 0.888892 0.242595
84532 13.0987 0.890226 0.242665
84533 13.0994 0.891557 0.242735
84534 13.1001 0.892886 0.242805
84535 13.1008 0.894212 0.242875
84536 13.1014 0.895536 0.242944
84537 13.1021 0.896856 0.243014
84538 13.1026 0.898174 0.243084
84539 13.1032 0.899488 0.243153
84540 13.1038 0.9008 0.243223
84541 13.1043 0.902108 0.243293
84542 13.1048 0.903413 0.243362
84543 13.1053 0.904715 0.243432
84544 13.1057 0.906014 0.243501
84545 13.1061 0.907309 0.243571
84546 13.1065 0.908601 0.24364
84547 13.1069 0.909889 0.243709
84548 13.1072 0.911174 0.243779
84549 13.1076 0.912455 0.243848
84550 13.1079 0.913732 0.243917
84551 13.1081 0.915006 0.243986
84552 13.1084 0.916276 0.244056
84553 13.1086 0.917542 0.244125
84554 13.1088 0.918803 0.244194
84555 13.109 0.920061 0.244263
84556 13.1091 0.921315 0.244332
84557 13.1093 0.922565 0.244401
84558 13.1094 0.92381 0.24447
84559 13.1094 0.925052 0.244539
84560 13.1095 0.926289 0.244608
84561 13.1095 0.927521 0.244677
84562 13.1095 0.92875 0.244746
84563 13.1095 0.929973 0.244814
84564 13.1094 0.931192 0.244883
84565 13.1093 0.932407 0.244952
84566 13.1092 0.933617 0.245021
84567 13.1091 0.934822 0.245089
84568 13.1089 0.936022 0.245158
84569 13.1088 0.937218 0.245226
84570 13.1086 0.938409 0.245295
84571 13.1083 0.939595 0.245364
84572 13.1081 0.940775 0.245432
84573 13.1078 0.941951 0.245501
84574 13.1075 0.943122 0.245569
84575 13.1071 0.944287 0.245637
84576 13.1068 0.945448 0.245706
84577 13.1064 0.946603 0.245774
84578 13.106 0.947753 0.245842
84579 13.1055 0.948897 0.245911
84580 13.1051 0.950036 0.245979
84581 13.1046 0.95117 0.246047
84582 13.1041 0.952298 0.246115
84583 13.1035 0.95342 0.246183
84584 13.103 0.954537 0.246251
84585 13.1024 0.955649 0.246319
84586 13.1018 0.956754 0.246387
84587 13.1011 0.957854 0.246455
84588 13.1004 0.958948 0.246523
84589 13.0997 0.960036 0.246591
84590 13.099 0.961119 0.246659
84591 13.0983 0.962195 0.246727
84592 13.0975 0.963266 0.246795
84593 13.0967 0.96433 0.246863
84594 13.0958 0.965389 0.24693
84595 13.095 0.966441 0.246998
84596 13.0941 0.967487 0.247066
84597 13.0932 0.968527 0.247133
84598 13.0923 0.969561 0.247201
84599 13.0913 0.970588 0.247268
84600 13.0903 0.971609 0.247336
84601 13.0893 0.972624 0.247403
84602 13.0883 0.973632 0.247471
84603 13.0872 0.974634 0.247538
84604 13.0861 0.975629 0.247606
84605 13.085 0.976618 0.247673
84606 13.0838 0.977601 0.24774
84607 13.0826 0.978576 0.247808
84608 13.0814 0.979545 0.247875
84609 13.0802 0.980508 0.247942
84610 13.079 0.981464 0.248009
84611 13.0777 0.982413 0.248077
84612 13.0764 0.983355 0.248144
84613 13.075 0.98429 0.248211
84614 13.0737 0.985219 0.248278
84615 13.0723 0.98614 0.248345
84616 13.0709 0.987055 0.248412
84617 13.0694 0.987963 0.248479
84618 13.068 0.988863 0.248546
84619 13.0665 0.989757 0.248612
84620 13.0649 0.990644 0.248679
84621 13.0634 0.991523 0.248746
84622 13.0618 0.992396 0.248813
84623 13.0602 0.993261 0.24888
84624 13.0586 0.994119 0.248946
84625 13.0569 0.99497 0.249013
84626 13.0552 0.995814 0.24908
84627 13.0535 0.99665 0.249146
84628 13.0518 0.997479 0.249213
84629 13.05 0.998301 0.249279
84630 13.0482 0.999115 0.249346
84631 13.0464 0.999922 0.249412
84632 13.0446 1.00072 0.249478
84633 13.0427 1.00151 0.249545
84634 13.0408 1.0023 0.249611
84635 13.0389 1.00308 0.249677
84636 13.0369 1.00385 0.249744
84637 13.0349 1.00461 0.24981
84638 13.0329 1.00536 0.249876
84639 13.0309 1.00611 0.249942
84640 13.0288 1.00685 0.250008
84641 13.0268 1.00758 0.250075
84642 13.0246 1.00831 0.250141
84643 13.0225 1.00902 0.250207
84644 13.0203 1.00973 0.250273
84645 13.0181 1.01043 0.250338
84646 13.0159 1.01113 0.250404
84647 13.0137 1.01181 0.25047
84648 13.0114 1.01249 0.250536
84649 13.0091 1.01316 0.250602
84650 13.0067 1.01382 0.250668
84651 13.0044 1.01448 0.250733
84652 13.002 1.01512 0.250799
84653 12.9996 1.01576 0.250865
84654 12.9971 1.01639 0.25093
84655 12.9947 1.01702 0.250996
84656 12.9922 1.01763 0.251061
84657 12.9897 1.01824 0.251127
84658 12.9871 1.01884 0.251192
84659 12.9845 1.01943 0.251258
84660 12.9819 1.02001 0.251323
84661 12.9793 1.02059 0.251389
84662 12.9767 1.02116 0.251454
84663 12.974 1.02172 0.251519
84664 12.9713 1.02227 0.251585
84665 12.9685 1.02281 0.25165
84666 12.9658 1.02335 0.251715
84667 12.963 1.02387 0.25178
84668 12.9602 1.02439 0.251845
84669 12.9573 1.02491 0.25191
84670 12.9544 1.02541 0.251975
84671 12.9515 1.0259 0.25204
84672 12.9486 1.02639 0.252105
84673 12.9457 1.02687 0.25217
84674 12.9427 1.02734 0.252235
84675 12.9397 1.02781 0.2523
84676 12.9366 1.02826 0.252365
84677 12.9336 1.02871 0.25243
84678 12.9305 1.02915 0.252494
84679 12.9274 1.02958 0.252559
84680 12.9242 1.03 0.252624
84681 12.9211 1.03042 0.252688
84682 12.9179 1.03082 0.252753
84683 12.9147 1.03122 0.252817
84684 12.9114 1.03161 0.252882
84685 12.9081 1.03199 0.252946
84686 12.9048 1.03237 0.253011
84687 12.9015 1.03273 0.253075
84688 12.8982 1.03309 0.25314
84689 12.8948 1.03344 0.253204
84690 12.8914 1.03378 0.253268
84691 12.8879 1.03412 0.253333
84692 12.8845 1.03444 0.253397
84693 12.881 1.03476 0.253461
84694 12.8775 1.03507 0.253525
84695 12.8739 1.03537 0.253589
84696 12.8704 1.03567 0.253653
84697 12.8668 1.03595 0.253717
84698 12.8632 1.03623 0.253781
84699 12.8595 1.0365 0.253845
84700 12.8559 1.03676 0.253909
84701 12.8522 1.03701 0.253973
84702 12.8484 1.03726 0.254037
84703 12.8447 1.0375 0.254101
84704 12.8409 1.03773 0.254165
84705 12.8371 1.03795 0.254228
84706 12.8333 1.03816 0.254292
84707 12.8294 1.03837 0.254356
84708 12.8255 1.03856 0.254419
84709 12.8216 1.03875 0.254483
84710 12.8177 1.03893 0.254546
84711 12.8137 1.03911 0.25461
84712 12.8097 1.03927 0.254673
84713 12.8057 1.03943 0.254737
84714 12.8017 1.03958 0.2548
84715 12.7976 1.03972 0.254864
84716 12.7935 1.03986 0.254927
84717 12.7894 1.03999 0.25499
84718 12.7853 1.0401 0.255053
84719 12.7811 1.04022 0.255117
84720 12.7769 1.04032 0.25518
84721 12.7727 1.04041 0.255243
84722 12.7685 1.0405 0.255306
84723 12.7642 1.04058 0.255369
84724 12.7599 1.04066 0.255432
84725 12.7556 1.04072 0.255495
84726 12.7512 1.04078 0.255558
84727 12.7469 1.04083 0.255621
84728 12.7425 1.04087 0.255684
84729 12.738 1.0409 0.255747
84730 12.7336 1.04093 0.255809
84731 12.7291 1.04095 0.255872
84732 12.7246 1.04096 0.255935
84733 12.7201 1.04096 0.255997
84734 12.7155 1.04096 0.25606
84735 12.711 1.04095 0.256123
84736 12.7064 1.04093 0.256185
84737 12.7017 1.04091 0.256248
84738 12.6971 1.04087 0.25631
84739 12.6924 1.04083 0.256373
84740 12.6877 1.04079 0.256435
84741 12.683 1.04073 0.256497
84742 12.6782 1.04067 0.25656
84743 12.6735 1.0406 0.256622
84744 12.6687 1.04053 0.256684
84745 12.6638 1.04044 0.256746
84746 12.659 1.04035 0.256808
84747 12.6541 1.04025 0.256871
84748 12.6492 1.04015 0.256933
84749 12.6443 1.04004 0.256995
84750 12.6393 1.03992 0.257057
84751 12.6344 1.03979 0.257119
84752 12.6294 1.03966 0.25718
84753 12.6244 1.03952 0.257242
84754 12.6193 1.03937 0.257304
84755 12.6142 1.03922 0.257366
84756 12.6091 1.03906 0.257428
84757 12.604 1.03889 0.257489
84758 12.5989 1.03872 0.257551
84759 12.5937 1.03854 0.257613
84760 12.5885 1.03835 0.257674
84761 12.5833 1.03816 0.257736
84762 12.5781 1.03796 0.257797
84763 12.5728 1.03775 0.257859
84764 12.5675 1.03754 0.25792
84765 12.5622 1.03732 0.257982
84766 12.5569 1.03709 0.258043
84767 12.5515 1.03686 0.258104
84768 12.5462 1.03662 0.258166
84769 12.5407 1.03638 0.258227
84770 12.5353 1.03612 0.258288
84771 12.5299 1.03587 0.258349
84772 12.5244 1.0356 0.25841
84773 12.5189 1.03533 0.258471
84774 12.5134 1.03506 0.258532
84775 12.5078 1.03477 0.258593
84776 12.5023 1.03449 0.258654
84777 12.4967 1.03419 0.258715
84778 12.4911 1.03389 0.258776
84779 12.4854 1.03359 0.258837
84780 12.4798 1.03327 0.258898
84781 12.4741 1.03296 0.258958
84782 12.4684 1.03263 0.259019
84783 12.4627 1.0323 0.25908
84784 12.4569 1.03197 0.25914
84785 12.4511 1.03163 0.259201
84786 12.4453 1.03128 0.259262
84787 12.4395 1.03093 0.259322
84788 12.4337 1.03057 0.259382
84789 12.4278 1.03021 0.259443
84790 12.4219 1.02984 0.259503
84791 12.416 1.02947 0.259564
84792 12.4101 1.02909 0.259624
84793 12.4041 1.02871 0.259684
84794 12.3982 1.02832 0.259744
84795 12.3922 1.02793 0.259804
84796 12.3862 1.02753 0.259865
84797 12.3801 1.02712 0.259925
84798 12.3741 1.02671 0.259985
84799 12.368 1.0263 0.260045
84800 12.3619 1.02588 0.260105
84801 12.3557 1.02546 0.260164
84802 12.3496 1.02503 0.260224
84803 12.3434 1.0246 0.260284
84804 12.3372 1.02416 0.260344
84805 12.331 1.02372 0.260404
84806 12.3248 1.02327 0.260463
84807 12.3185 1.02282 0.260523
84808 12.3123 1.02236 0.260583
84809 12.306 1.0219 0.260642
84810 12.2997 1.02144 0.260702
84811 12.2933 1.02097 0.260761
84812 12.287 1.0205 0.260821
84813 12.2806 1.02002 0.26088
84814 12.2742 1.01954 0.260939
84815 12.2678 1.01905 0.260999
84816 12.2613 1.01856 0.261058
84817 12.2549 1.01807 0.261117
84818 12.2484 1.01757 0.261176
84819 12.2419 1.01707 0.261235
84820 12.2354 1.01657 0.261294
84821 12.2288 1.01606 0.261354
84822 12.2223 1.01555 0.261413
84823 12.2157 1.01503 0.261471
84824 12.2091 1.01451 0.26153
84825 12.2025 1.01399 0.261589
84826 12.1958 1.01346 0.261648
84827 12.1892 1.01293 0.261707
84828 12.1825 1.0124 0.261766
84829 12.1758 1.01187 0.261824
84830 12.1691 1.01133 0.261883
84831 12.1623 1.01078 0.261942
84832 12.1556 1.01024 0.262
84833 12.1488 1.00969 0.262059
84834 12.142 1.00914 0.262117
84835 12.1352 1.00859 0.262176
84836 12.1283 1.00803 0.262234
84837 12.1215 1.00747 0.262292
84838 12.1146 1.00691 0.262351
84839 12.1077 1.00634 0.262409
84840 12.1008 1.00578 0.262467
84841 12.0939 1.00521 0.262525
84842 12.0869 1.00463 0.262583
84843 12.08 1.00406 0.262641
84844 12.073 1.00348 0.262699
84845 12.066 1.0029 0.262757
84846 12.059 1.00232 0.262815
84847 12.0519 1.00174 0.262873
84848 12.0449 1.00116 0.262931
